province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Putrajaya,2023-Q4,2023,4,130.41423390482382,84.89695267525882,32.01654545454545,220,5,True,Central,1,120300,26882,2455,73529.35,2352939.2
Sabah,2023-Q4,2023,4,60.966342630455635,29.882161076174782,88.8605396825397,3597,27,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2023-Q4,2023,4,45.99437775876543,21.289099733500276,60.57254605000855,17573,31,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2023-Q4,2023,4,112.27906394904204,42.72861168627777,38.82337527137393,29031,100,True,Central,2,7363400,12543,909,34308.41,1097869.12
Terengganu,2023-Q4,2023,4,194.9613568135933,66.72495661479505,20.22192276422764,246,26,True,East Coast,3,1232100,7464,95,20416.01,653312.32
Johor,2024-Q1,2024,1,137.093062728296,58.77377915743995,42.55976303911735,7976,63,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kedah,2024-Q1,2024,1,120.7810619088059,43.98006896916466,36.26621917191719,4445,47,True,Northern,4,2217500,5694,233,15574.59,498386.88
Kelantan,2024-Q1,2024,1,115.66976773458451,46.968677930307656,29.804896810506563,533,25,True,East Coast,4,1888500,3764,125,10295.53,329456.96
Kuala Lumpur,2024-Q1,2024,1,117.27784462095728,57.505176804496635,38.21931888013439,81015,55,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Labuan,2024-Q1,2024,1,13.108418752811259,15.275229467999159,68.92833333333333,6,2,False,Borneo / East Malaysia,1,100800,19648,1108,53742.45,1719758.4
Malacca,2024-Q1,2024,1,108.69301812580096,44.11466660877168,40.13357957244655,1684,26,True,Southern,2,1047100,10775,629,29472.46,943118.72
Negeri Sembilan,2024-Q1,2024,1,128.30521103038063,48.733405852712615,32.73724171686748,5314,31,True,Central,2,1240100,10747,185,29395.88,940668.16
Pahang,2024-Q1,2024,1,51.11641494661291,26.406004147856752,52.166751193317424,1676,32,True,East Coast,3,1668200,9978,46,27292.46,873358.72
