area,network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
capital,cellular,download,16,True,207,183,11.574159837074886,4.177693649478627,0.9969415042606615,17.131084839733926,95.304,165.77429468599038,0.04784498855234026
capital,cellular,download,17,True,190,125,10.775376758079691,2.7748554229444418,0.48926244718133466,15.50459763939369,95.9985,183.60792105263153,0.03764377220679395
capital,cellular,download,18,True,222,150,5.917714198954105,2.000927839696328,0.4715344931280866,11.601739472661349,107.7885,192.00423873873876,0.04639416561739898
capital,cellular,download,19,True,263,155,6.302890572016108,1.449585586438412,0.3417097767292281,11.345745444078187,100.488,187.87173384030405,0.053582427861466136
capital,cellular,download,20,True,289,162,5.944978340964097,1.627937213708569,0.3520359822193661,11.538814086680944,102.118,191.25745674740475,0.060844987370119494
capital,cellular,download,21,True,296,183,5.120739338720107,1.264765157290908,0.4189496427838909,9.194993704704139,128.961,207.8791360544217,0.057335947812786794
capital,cellular,download,22,True,196,132,12.440798861877386,3.658181791898209,1.1046862813640297,19.173288253569247,94.12899999999999,172.4461326530612,0.03907480686040039
capital,cellular,download,23,True,207,118,9.21861976922777,3.9181137593323436,0.959653254083159,17.01444474190159,96.694,186.67600483091798,0.03913459708093215
capital,cellular,upload,0,False,258,174,6.136037995891163,1.8445169395119283,0.3843132094806159,9.991365154110728,94.07300000000001,159.62766279069754,0.0
capital,cellular,upload,1,False,219,168,3.9723544549244028,1.1336280330846233,0.4098368023568776,8.01249542173588,94.308,164.7581187214612,0.0
capital,cellular,upload,2,False,228,159,3.7856917418429368,1.5093279500601708,0.4455995025218906,8.15683133534332,88.963,160.1215594713657,0.0
capital,cellular,upload,3,False,118,84,8.788253899273975,2.0320408202796636,0.4746509261408848,11.035248518071146,103.81649999999999,187.84666949152532,0.0
capital,cellular,upload,4,False,109,65,7.853874838798575,1.8908023818361,0.7215855463466059,12.618996522983279,90.639,143.73250458715594,0.0
capital,cellular,upload,5,False,145,92,5.511036375530559,1.5195103556233684,0.47334110650261463,8.00053268354772,96.891,150.7560068965517,0.0
capital,cellular,upload,6,False,220,130,5.0243881328657345,1.6832306158378738,0.3581251378850636,9.363045740305758,95.6565,165.5332318181819,0.0
capital,cellular,upload,7,False,269,203,4.491495242345718,1.4095593887148632,0.3827404460527346,8.038309086489335,97.897,172.91182899628245,0.0
capital,cellular,upload,8,False,403,236,6.091878608693983,1.6534223610561445,0.4566966868590077,8.237324378548578,94.939,165.72496277915644,0.0
capital,cellular,upload,9,False,371,255,6.0949802366166175,1.5659597103891914,0.4130401568485661,9.021300317437605,93.939,163.66342048517524,0.0
capital,cellular,upload,10,False,460,365,4.46890830876249,0.9002572092595346,0.21986896798656022,8.063044884123084,98.651,173.81687363834422,0.0
capital,cellular,upload,11,False,425,340,4.802688476236133,1.368971071704142,0.2784395046820979,8.531848034104307,98.759,175.3987999999997,0.0
capital,cellular,upload,12,False,439,303,4.465258763016796,1.1428169817849452,0.30570560532442975,7.53485275152484,102.536,178.96444646924837,0.0
capital,cellular,upload,13,False,520,452,5.003452983117375,1.3294218941807878,0.2215525567447345,9.175803764963549,98.6445,167.56185769230768,0.0
capital,cellular,upload,14,False,548,331,4.87648069169488,1.287210669226077,0.3241418868687485,9.368170598921157,98.425,171.92217915904916,0.0
capital,cellular,upload,15,False,409,423,5.600940493319023,1.336501579089578,0.34101424477961,8.970503341594856,95.486,166.38336674816628,0.0
capital,cellular,upload,16,False,424,277,5.7293278163952035,1.4013335584889475,0.3131925227797641,9.054112099698902,92.8245,153.96072405660374,0.0
capital,cellular,upload,17,False,453,384,6.216281802191693,1.5612269273669839,0.3991677580848726,9.620818824972666,99.85900000000001,171.66944690265493,0.0
