province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Jambi,2024-Q1,2024,1,17.7041426769392,11.854742684757465,54.52253171140659,58488,6,True,Sumatra,1,3768500,4556.0,77,13723.0,439136.0
Lampung,2024-Q1,2024,1,15.781606040323776,10.279540250474264,30.13051739503096,182127,6,True,Sumatra,3,9522900,2862.0,284,8620.0,275840.0
Maluku,2024-Q1,2024,1,12.225846524556088,6.459254236136393,102.11561958157755,26629,6,True,Maluku Islands,4,1970600,1822.0,43,5488.0,175616.0
North Kalimantan,2024-Q1,2024,1,13.754871582882405,7.266388967803055,83.7031331434301,18970,4,True,Kalimantan,1,749400,10838.0,11,32643.0,1044576.0
North Maluku,2024-Q1,2024,1,14.235238692641358,7.754999598821443,98.80260266080661,16851,1,True,Maluku Islands,3,1373800,2817.0,44,8485.0,271520.0
North Sulawesi,2024-Q1,2024,1,8.849900509665177,3.74691757917721,97.27134900140572,61229,11,True,Sulawesi,2,2721400,3777.0,188,11376.0,364032.0
North Sumatra,2024-Q1,2024,1,19.072892728328576,10.959023712145491,44.449342638870654,435335,62,True,Sumatra,2,15785800,4023.0,218,12117.0,387744.0
Papua,2024-Q1,2024,1,13.562256249741356,7.663336172847244,128.84474127510208,25669,7,True,Western New Guinea,2,4600500,3776.0,15,11373.0,363936.0
Riau,2024-Q1,2024,1,14.073113255045,9.38908977562817,40.83400462547593,215266,19,True,Sumatra,1,6811200,9075.0,76,27334.0,874688.0
Riau Islands,2024-Q1,2024,1,21.378042079315065,14.04342267328126,43.726835126418386,121997,14,True,Sumatra,1,2213500,9094.0,271,27390.0,876480.0
South Kalimantan,2024-Q1,2024,1,21.059497775881653,11.191416027227454,38.33318624947031,188874,13,True,Kalimantan,3,4323300,3265.0,116,9834.0,314688.0
South Sulawesi,2024-Q1,2024,1,18.026496456118434,11.088757374674838,51.065381198754444,225941,34,True,Sulawesi,2,9563100,4169.0,211,12557.0,401824.0
South Sumatra,2024-Q1,2024,1,18.642000839349468,11.253625461832922,33.44226137862916,144849,13,True,Sumatra,2,8928500,4018.0,103,12102.0,387264.0
Southeast Sulawesi,2024-Q1,2024,1,15.565545278283711,6.611562693619153,46.17771826360134,7011,5,True,Sulawesi,3,2836700,3655.0,78,11009.0,352288.0
West Java,2024-Q1,2024,1,18.534086111031623,13.402154208889195,24.59288399495552,2392109,129,True,Java,3,50759000,3166.0,1370,9536.0,305152.0
West Kalimantan,2024-Q1,2024,1,20.861943535365988,10.995785250568263,36.90104715393987,149914,12,True,Kalimantan,3,5766000,2955.0,39,8900.0,284800.0
West Nusa Tenggara,2024-Q1,2024,1,10.630762060234794,7.487112620012123,43.3241885200768,141727,21,True,Lesser Sunda Islands,4,5731100,1817.0,292,5473.0,175136.0
West Papua,2024-Q1,2024,1,11.854610241384902,4.569523793183165,120.88516519816076,28521,2,True,Western New Guinea,1,1224000,5139.0,12,17204.0,550528.0
West Sulawesi,2024-Q1,2024,1,16.583484454438466,6.76038950545394,48.314929434509416,2071,4,True,Sulawesi,4,1525300,2449.0,92,7376.0,236032.0
