province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Samut Sakhon,2023-Q2,2023,2,30.233096517801965,18.881811324447057,71.34960774818404,413.0,3.0,True,Bangkok & Vicinity,1,591000,1289926.65,682
Saraburi,2023-Q2,2023,2,52.61412444723925,45.72842003370486,68.61220512820512,117.0,3.0,True,Central,1,639000,1066220.56,182
Si Sa Ket,2023-Q2,2023,2,39.81655784568963,29.51794044562132,121.88169523809523,210.0,2.0,True,Northeastern,4,1442000,274605.61,161
Songkhla,2023-Q2,2023,2,21.190629609800585,10.069018283506422,68.34344245524296,1173.0,4.0,True,Southern,2,1431000,478226.73,185
Sukhothai,2023-Q2,2023,2,13.694528985966295,6.59258039686526,145.87677607361962,1633.0,2.0,True,Northern,3,573000,264185.8,86
Suphan Buri,2023-Q2,2023,2,26.77853063633554,22.99567204361191,70.97189928057553,139.0,4.0,True,Western,3,822000,355209.13,152
Surat Thani,2023-Q2,2023,2,24.700149935269017,9.661921666004666,78.49432302405498,5244.0,3.0,True,Southern,2,1077000,510230.87,81
Surin,2023-Q2,2023,2,8.19549987638168,4.8085736114642,94.67241627906978,861.0,2.0,True,Northeastern,4,1360000,269145.26,153
Trang,2023-Q2,2023,2,17.761977185318592,8.213433941021728,68.41947898032201,2237.0,3.0,True,Southern,3,635000,361351.61,134
Ubon Ratchathani,2023-Q2,2023,2,56.1596098530433,48.698605237496665,94.78609374999998,192.0,4.0,True,Northeastern,4,1868000,257941.17,119
Udon Thani,2023-Q2,2023,2,10.505699620765007,4.500629882855368,90.79463004846528,619.0,1.0,True,Northeastern,4,1552000,299274.37,140
Uthai Thani,2023-Q2,2023,2,14.116346874738069,7.139448250478924,141.11735906432747,855.0,1.0,True,Northern,3,320000,334936.33,48
Yala,2023-Q2,2023,2,14.913413690983196,6.60965143650574,80.32836992945326,2269.0,1.0,True,Southern,4,553000,347501.38,124
Bangkok Metropolis,2023-Q3,2023,3,19.45787147760711,8.112125596782047,69.55468770629268,1091883.0,35.0,True,Bangkok & Vicinity,1,5456000,1957179.52,3488
Chachoengsao,2023-Q3,2023,3,33.74299777640987,14.444953463154537,63.10208176100629,159.0,4.0,True,Eastern,2,733000,1319396.7,142
Chanthaburi,2023-Q3,2023,3,17.39518038875148,4.667663447018243,69.24267619047619,105.0,1.0,True,Eastern,2,536000,801807.38,83
Chiang Mai,2023-Q3,2023,3,21.021616183624086,11.497208221017171,121.32451448030432,16309.0,5.0,True,Northern,2,1799000,439285.93,79
Chon Buri,2023-Q3,2023,3,21.855077547533835,9.39185868894317,101.95138237069833,4969.0,8.0,True,Eastern,1,1636000,1726754.27,363
Kamphaeng Phet,2023-Q3,2023,3,19.721371747687527,9.575777229204968,125.6614400749064,1068.0,3.0,True,Northern,3,701000,467892.6,82
Kanchanaburi,2023-Q3,2023,3,50.38155804933514,24.286155049399376,63.38385593220339,236.0,3.0,True,Western,3,896000,419708.43,46
