network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,download,11,True,29914,22257,67.54005503996729,18.646292942616267,5.010583613378776,132.121640390951,15.78040571793783,38.516260517691116,0.03421531311545219
broadband,download,12,True,30471,14750,64.6686238483655,17.184842233580518,4.313592149994811,127.39557080484347,15.854266824200305,38.66940551543011,0.03625036465800378
broadband,download,13,True,28730,18818,57.38096933804561,15.523474578571197,4.166407935502314,113.55857800638582,16.314899701112736,39.750704077723974,0.034717910820793216
broadband,download,14,True,30754,15721,57.927796763180694,15.8775850670029,3.95001009589699,119.1486765991187,16.17493321527758,40.56859260343479,0.03456595893555228
broadband,download,15,True,30729,20045,55.174849753154625,14.910017767125304,3.953855643281319,114.90003024493217,16.24394737325096,40.16102708950602,0.03663083609239672
broadband,download,16,True,30222,14932,55.024225388711216,15.127037966932743,3.8480949932789255,111.62469354803733,16.175144579314445,40.58216601562502,0.037595556493785647
broadband,download,17,True,28657,15976,51.8335131066755,14.478017193482504,4.001767499334524,111.42034202410557,16.05509427381997,39.499013823437025,0.03524699281068736
broadband,download,18,True,27056,17157,49.78132127608226,13.599293860177589,3.5196029271133096,104.3236958271347,16.87277877893633,41.66560099870539,0.035399041703300035
broadband,download,19,True,29175,16499,46.21084267243737,12.166701545868284,3.062803306547344,100.82175499564862,17.372163139538245,42.31702276623463,0.0375724243832224
broadband,download,20,True,43750,18749,33.291373773846466,16.43979553378578,3.454347513212868,87.93184378588113,25.981514447063127,44.75187980703289,0.05000353840962003
broadband,download,21,True,39479,23800,43.34325427005897,10.49837182953016,2.409428811646909,102.10915897226633,17.116737483600616,44.94374226908652,0.04365024791054444
broadband,download,22,True,41553,22856,39.51163174032485,9.536813906930114,2.284876087609465,96.30028547102141,17.209612162157544,44.246332233514806,0.04503913944765769
broadband,download,23,True,35714,18646,36.68752482924435,12.164062474417086,3.121591707793993,95.6509021670794,17.88676133334102,42.93342425345957,0.042435388479189685
broadband,upload,0,False,51978,30012,27.225627226649024,7.590386909134481,1.2228670061067506,50.55054637738636,18.491422502104122,41.97214902217431,0.0
broadband,upload,1,False,34193,23724,26.19420639484482,8.326566943007295,1.3886233668949968,47.81824188972219,20.273720466045205,44.20985476510855,0.0
broadband,upload,2,False,25456,12646,28.023346411848852,10.556452587059134,2.1877334790979552,48.02192558936846,21.011111555550002,45.96689780763791,0.0
broadband,upload,3,False,20078,8247,32.01944337050473,12.3943461144409,2.442603054128777,58.66593016608872,21.205692150388085,45.86388971357408,0.0
broadband,upload,4,False,17981,6959,32.6532306254678,13.944391761410737,3.165290882052956,56.28313199133493,22.758448407160003,46.7314794505311,0.0
broadband,upload,5,False,19664,7461,37.764814157990166,15.53003579308517,3.4270046296260954,53.41887535848901,22.51296024814519,45.08480908304936,0.0
broadband,upload,6,False,24620,11492,36.964273472656416,13.298879228785191,2.800373423166007,61.401028903772804,19.49171375542674,43.10668707344817,0.0
broadband,upload,7,False,29093,13903,27.915571050532087,9.900108096731831,1.9953448174665134,46.61136934425405,22.478125571461668,46.08209955653339,0.0
broadband,upload,8,False,70664,23454,10.813788011698623,9.614303288591309,4.146192043474065,38.71689951312965,28.747747595623146,44.41966065615532,0.0
broadband,upload,9,False,58131,26359,34.65801449326809,9.080552766200737,1.744636511287319,62.382975160671506,17.510272403737293,40.93124124580572,0.0
broadband,upload,10,False,71054,39461,37.08727056991778,9.568979180978411,1.8135792374924828,67.4338207373855,16.590057065825697,38.84595410389982,0.0
broadband,upload,11,False,75305,38538,38.77993587875505,10.184288347986822,1.8597118737661105,71.4472795684401,16.390034976138576,38.44639406498235,0.0
broadband,upload,12,False,72362,38215,35.28363614363933,8.463072661702439,1.4058754963831754,67.59111698305016,17.101234079312672,39.81802308319629,0.0
broadband,upload,13,False,65116,38072,33.731049625167685,8.430565631184983,1.4862793110513741,62.148044076552566,17.573067797293973,41.94464073493719,0.0
broadband,upload,14,False,74298,35892,34.38788550659636,8.916675378515963,1.590489450739482,62.264310060377134,17.152975988746302,41.08903434580069,0.0
broadband,upload,15,False,75503,53446,33.34031291170012,8.543967144193655,1.503263310750305,60.68588765924611,17.283438011112892,40.96742844273701,0.0
broadband,upload,16,False,71519,39182,32.72788865468716,8.528074701995664,1.4259782878061382,58.78984392891291,17.800209425640393,41.17367126353178,0.0
broadband,upload,17,False,65944,31409,29.487221745973283,8.001308679587865,1.3368227178976142,54.80915627143523,18.113893942264703,40.97876198710657,0.0
broadband,upload,18,False,62704,30790,29.657078754533092,7.857888926645133,1.1976368004399958,50.978098538776294,18.695003428642597,42.4096785417996,0.0
broadband,upload,19,False,69314,45102,28.76013965665265,7.40688267315438,1.1380254837830615,49.300949721048916,19.189039596342955,43.17594242122432,0.0
broadband,upload,20,False,106357,47194,15.893734465916502,8.691042360513237,1.6702173472664863,41.48492199281272,27.56232327062178,44.19276276974009,0.0
broadband,upload,21,False,95326,51519,27.52297974689666,6.236529738936251,0.8432133049761532,50.47466818485856,19.249887022112315,45.197291877027034,0.0
broadband,upload,22,False,94528,55340,28.165645029090147,6.0356359367819,0.7890771655711444,49.43619747237053,19.256462290236524,45.0589741920459,0.0
broadband,upload,23,False,78373,41366,24.10574942273633,7.381505118200914,1.0634572754308975,46.14094650019872,20.106930702370864,43.75464692215377,0.0
broadband,upload,0,True,23702,13881,25.65529328641603,6.592296660508927,0.9767648898415897,48.44795952602636,18.53272569490588,42.387306783166615,0.0
broadband,upload,1,True,15200,8343,25.877734607693803,7.566769297747555,1.2445451165893247,46.7641720850526,19.27387558363094,42.551611491378175,0.0
broadband,upload,2,True,11386,7000,27.2683062757809,9.599289989902854,1.9085065043422962,47.773483548312846,20.477957723049055,47.322070443566126,0.0
broadband,upload,3,True,8933,3679,31.541564328898996,11.569732150937677,1.9027560066397333,55.799935226559576,20.49070062916478,45.297164782268005,0.0
broadband,upload,4,True,7745,3058,31.724368714191943,13.156327897727659,2.3584393001271993,56.019838982805595,22.16365399906268,47.09339597055402,0.0
broadband,upload,5,True,8180,3455,37.994258182261454,14.790163190790619,2.9844069664986606,52.775667534264414,20.723855716035498,44.15586404205895,0.0
broadband,upload,6,True,9751,5696,36.53874144324356,12.633136219256526,2.436095898887475,61.55888822178374,19.455339544340468,45.59431312820514,0.0
broadband,upload,7,True,11593,6609,29.02517763831544,10.609843197181723,2.2278858944502957,45.350215676274615,21.442155798083203,43.91856102192301,0.0
broadband,upload,8,True,26831,8541,10.798087873243126,9.826754724379413,4.856456010090773,36.12459851000891,28.665464452100757,43.45124548063662,0.0
broadband,upload,9,True,21717,12069,35.37579432325046,10.147382670828264,2.255331662036031,57.09345345403372,18.01506386549446,38.61331819438043,0.0
broadband,upload,10,True,25856,11830,36.805057938614354,10.084750938019361,1.8470943715697967,62.04288724328864,17.446094239958924,36.57930196123941,0.0
broadband,upload,11,True,28455,17674,37.9943849154647,10.639291000526974,1.9379992645708903,64.66750492404368,17.475865160117635,38.99998375641655,0.0
broadband,upload,12,True,28579,14312,35.20229097153547,9.415072941300254,1.692856994448594,61.56845199124843,17.603875746983295,39.18623514998769,0.0
broadband,upload,13,True,25589,17755,32.06453830358387,8.552893653732934,1.4730022242544896,54.510048890022915,18.048306363265546,40.32397286094162,0.0
broadband,upload,14,True,27093,14411,33.405562818236334,8.931284893921157,1.4268214042217457,56.269330726285965,17.836306040442015,41.194447415066456,0.0
broadband,upload,15,True,27139,16294,32.05631308573825,8.124112189722174,1.3141192024753814,53.82598261297248,17.985477116675433,41.195568242147196,0.0
broadband,upload,16,True,26714,12746,31.63459629758373,7.743108533644661,1.3070552181564956,51.89474060392691,18.0809787893184,41.633026852926875,0.0
broadband,upload,17,True,25064,11801,28.57491898646203,7.490849939828741,1.3484134099226017,51.603121313889126,18.060667229542823,40.4944460850826,0.0
broadband,upload,18,True,23892,16505,28.17188677130107,7.222020474338477,1.1058425020029297,47.27148169544946,18.918941726386272,42.13795079564491,0.0
broadband,upload,19,True,25410,16750,27.309020633444558,6.7666842328898795,1.0557256211091108,46.51836376691887,19.44362726128641,42.5551462828792,0.0
broadband,upload,20,True,39170,16567,13.20651011831607,8.295974370194335,1.4583210887938836,39.02271288777681,27.882434129667296,44.95743977319167,0.0
broadband,upload,21,True,33854,22102,27.850330105656507,6.225658018330991,0.8837112311698767,50.58647107527399,19.241946380689168,45.334497885928855,0.0
broadband,upload,22,True,35518,22856,26.751387621260708,5.873191786996451,0.8650047490363802,47.94282591585009,19.370530195442505,45.06455953454302,0.0
broadband,upload,23,True,30793,16169,23.774481615021433,7.353535134426136,1.1295993363897794,45.42694763973646,20.59771613248757,44.4514607935528,0.0
cellular,download,0,False,36189,21821,12.789558884877513,4.543147440739048,1.154792790694094,44.397048101776114,30.811972672288313,62.320605043410936,0.0407740916282196
cellular,download,1,False,23646,15773,15.020156689954733,5.6591926154424455,1.8495758945902754,49.779798241861414,30.24009237555201,59.8178005584701,0.04265111324332772
