province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Hải Phòng,2023-Q3,2023,3,101.27907286171317,78.65303722536494,5.003453462997097,47199.0,1690.0,True,Red River Delta,1,2138000,343860.47,1299
Hậu Giang,2023-Q3,2023,3,105.77597709231118,96.08218235427535,7.308913585847131,4409.0,786.0,True,Mekong Delta,2,853000,262983.34,452
Khánh Hòa,2023-Q3,2023,3,112.21949791692576,93.37006569456534,12.907474194751897,32164.0,1296.0,True,South Central Coast,1,1371000,373474.5,240
Kiên Giang,2023-Q3,2023,3,106.97647511596823,89.13163566318106,9.070681657363,12719.0,1743.0,True,Mekong Delta,1,1789000,387388.18,271
Kon Tum,2023-Q3,2023,3,94.06469141193595,79.67237679351216,10.32023289665211,4809.0,607.0,True,Central Highlands,4,589000,185404.4,56
Lai Châu,2023-Q3,2023,3,94.1263886962552,78.35252947295423,11.918169209431346,2884.0,469.0,True,Northwest,4,527000,96644.48,51
Long An,2023-Q3,2023,3,110.8483516243974,96.25955719974849,6.586250261999581,23855.0,2837.0,True,Mekong Delta,1,1730000,358440.58,376
Lào Cai,2023-Q3,2023,3,98.54587676272226,86.35649172286941,10.592683425301452,9786.0,1151.0,True,Northwest,3,898000,247234.74,115
Lâm Đồng,2023-Q3,2023,3,125.53191306496244,96.88307922651205,13.223481354592172,30356.0,2299.0,True,Central Highlands,2,1390000,297641.14,133
Lạng Sơn,2023-Q3,2023,3,103.6166295271961,92.02215790860002,8.324641116818121,7593.0,1174.0,True,Northeast,4,828000,196710.43,94
Nam Định,2023-Q3,2023,3,96.79103997979968,80.90888679404091,7.20903122632775,23762.0,2468.0,True,Red River Delta,4,1852000,170177.51,1067
Nghệ An,2023-Q3,2023,3,90.8464286248411,78.4249335975473,9.185261347491213,26746.0,3657.0,True,North Central Coast,3,3399000,212576.95,202
Ninh Bình,2023-Q3,2023,3,84.93361676106049,77.4891167200197,6.842485430517935,12183.0,1490.0,True,Red River Delta,3,1102000,221438.82,708
Ninh Thuận,2023-Q3,2023,3,118.21356588460971,97.76059952781468,11.36240224288033,6777.0,569.0,True,South Central Coast,3,720000,214609.28,176
Phú Thọ,2023-Q3,2023,3,99.06448617413226,84.61309408570874,6.312933876284662,25785.0,3509.0,True,Northeast,4,1515000,171183.41,414
Phú Yên,2023-Q3,2023,3,105.34396152796725,89.08108935879945,10.781991814461119,7330.0,847.0,True,South Central Coast,3,1056000,227067.72,174
Quảng Bình,2023-Q3,2023,3,88.51693024738587,70.4033325682224,10.218949247640907,7842.0,1106.0,True,North Central Coast,3,992000,196802.45,112
Quảng Nam,2023-Q3,2023,3,107.61956430730622,86.71037204129357,7.742314492670963,17533.0,1860.0,True,South Central Coast,2,1697000,285182.69,141
Quảng Ngãi,2023-Q3,2023,3,107.11598926395203,88.654792533127,8.197020988490182,10339.0,1320.0,True,South Central Coast,2,1355000,314135.66,239
Quảng Ninh,2023-Q3,2023,3,97.03036971645409,78.7920247707389,7.664382839675345,18974.0,1320.0,True,Northeast,1,1387000,699887.25,214
Quảng Trị,2023-Q3,2023,3,101.58972447437131,80.60912450185516,8.012505153222481,7277.0,1013.0,True,North Central Coast,3,687000,238707.87,137
Sóc Trăng,2023-Q3,2023,3,111.08704379214596,99.13136850456169,6.902023006743356,12605.0,1693.0,True,Mekong Delta,3,1256000,253301.38,362
Sơn La,2023-Q3,2023,3,97.20667827974775,84.0912210276026,9.045797580895275,9673.0,1616.0,True,Northwest,4,1356000,158468.58,88
Thanh Hóa,2023-Q3,2023,3,85.91036746838581,75.91840211115439,8.194112854663313,28231.0,4208.0,True,North Central Coast,3,3689000,217499.22,328
Thái Bình,2023-Q3,2023,3,88.08111410440614,74.14282902298851,6.573156130268199,16704.0,2036.0,True,Red River Delta,4,1934000,186783.7,1173
Thái Nguyên,2023-Q3,2023,3,102.00164567031257,88.04148631706369,6.231204876572565,23131.0,2605.0,True,Northeast,3,1356000,227542.08,365
Thừa Thiên Huế,2023-Q3,2023,3,106.76617410554027,84.48360703601772,7.690020342228072,16714.0,1317.0,True,North Central Coast,2,1257000,274484.12,230
Tiền Giang,2023-Q3,2023,3,110.8518894675926,99.04545349326598,5.453545875420875,19008.0,2305.0,True,Mekong Delta,1,1898000,337838.5,703
Trà Vinh,2023-Q3,2023,3,98.00805230056274,86.54645338188239,6.987200706167935,9063.0,1291.0,True,Mekong Delta,3,1067000,237885.11,428
