province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Johor,2025-Q2,2025,2,178.38071002704885,22.83284288332388,16.669764705882354,17.0,1.0,False,Southern,3,4186300,8810,218,24097.67,771125.44
Kuala Lumpur,2025-Q2,2025,2,49.55477812195895,14.867492094997608,48.39620879285582,80113.0,29.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Negeri Sembilan,2025-Q2,2025,2,107.50209433089829,7.324896050508172,27.4216,15.0,1.0,False,Central,2,1240100,10747,185,29395.88,940668.16
Penang,2025-Q2,2025,2,51.78272740071435,58.133480358413955,91.12219999999999,10.0,1.0,False,Northern,2,1800400,14416,1718,39431.56,1261809.92
Sabah,2025-Q2,2025,2,37.97716519093706,13.190797843836362,89.96522879955944,7271.0,4.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q2,2025,2,41.34079788347799,13.467916368320942,75.4797578668716,23446.0,3.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q2,2025,2,45.53317850660111,14.275187187397535,62.00180069801614,27244.0,27.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Johor,2025-Q3,2025,3,18.558934516168605,5.0550940063775265,24.505000000000003,2.0,1.0,False,Southern,3,4186300,8810,218,24097.67,771125.44
Kuala Lumpur,2025-Q3,2025,3,50.70670264687318,14.946432555658058,49.33236228676019,161838.0,32.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Negeri Sembilan,2025-Q3,2025,3,31.812647290015185,11.69223234472712,52.53470038910506,257.0,2.0,True,Central,2,1240100,10747,185,29395.88,940668.16
Penang,2025-Q3,2025,3,25.382523581527238,77.25071915018664,15.159500000000001,2.0,1.0,False,Northern,2,1800400,14416,1718,39431.56,1261809.92
Sabah,2025-Q3,2025,3,36.90682128538088,13.783943101136238,99.46291781263432,9323.0,6.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q3,2025,3,46.451514735101,13.216571305215306,58.039213960252006,30963.0,5.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q3,2025,3,53.691604270236674,14.620257617985247,39.44604066065884,32524.0,20.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
Johor,2025-Q4,2025,4,50.13632177008549,13.25007090659374,41.77065697674419,172.0,1.0,True,Southern,3,4186300,8810,218,24097.67,771125.44
Kuala Lumpur,2025-Q4,2025,4,53.66398503476854,15.247693644434717,41.885919672659824,124079.0,29.0,True,Central,1,2067500,26882,8508,73529.35,2352939.2
Sabah,2025-Q4,2025,4,30.90319806440787,10.685048891554896,92.1654109883939,21379.0,5.0,True,Borneo / East Malaysia,4,3742200,7236,51,19792.37,633355.84
Sarawak,2025-Q4,2025,4,48.935913166061056,14.101544398669729,58.501585137650586,61281.0,7.0,True,Borneo / East Malaysia,1,2518100,15935,20,43586.42,1394765.44
Selangor,2025-Q4,2025,4,40.63645744747371,12.511187098432593,72.82363968775688,36536.0,21.0,True,Central,2,7363400,12543,909,34308.41,1097869.12
