network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,4,False,940,705,23.76123452559277,8.003490336359016,1.7770342303536288,34.44124936390132,96.5035,121.30474255319147,0.025707489049959165
cellular,download,5,False,1305,948,21.31978368372249,6.0132117421955895,1.4771398142245893,31.853526280976766,95.638,117.02042944785275,0.026673584403049518
cellular,download,6,False,2559,1522,19.930089693340673,6.219501301226321,1.5669473981852953,30.381427147613863,95.939,113.68779015240328,0.030148911542031927
cellular,download,7,False,4160,2531,19.275615123723046,5.368284702741727,1.430468386539014,29.608218899045934,97.688,118.68861538461539,0.02579645811160177
cellular,download,8,False,5726,2719,16.572059088887784,4.81315785121347,1.0604868532942062,26.793609716434446,95.551,119.61214225795172,0.02969881229374031
cellular,download,9,False,6976,3658,14.905871576832677,3.9108222345903414,0.8944900275150134,25.910969982570908,97.2,121.62741109836534,0.03131872774186452
cellular,download,10,False,7773,3667,12.97046239250491,3.433863038059871,0.947996053856105,24.143145004723486,97.4545,119.32034517374518,0.03400683534111688
cellular,download,11,False,7885,3709,12.797783485237007,3.0734445631471687,0.7555444433319224,23.593002219328234,97.845,122.4861021443979,0.034714399558771133
cellular,download,12,False,8285,4003,10.177737510740725,2.553334752816961,0.6214545531905042,21.013610863378243,99.413,124.35756882175224,0.03597012777159167
cellular,download,13,False,8067,3426,11.373953257921611,2.726469812618747,0.7325302316707558,22.217199992261918,98.9135,122.41131054590574,0.03067193608675095
cellular,download,14,False,7738,3011,12.082118296572677,2.8221905008557377,0.6847316703992238,23.187574959312105,98.0,122.54480299896593,0.031132313278199545
cellular,download,15,False,7681,4006,13.077885302158355,3.240048966398388,0.8243386329732901,24.00721704497365,97.908,122.32961374006005,0.032430742192231576
cellular,download,16,False,7443,4086,12.9450383120613,3.3232300506513033,0.8031894357980194,23.676308805178756,98.138,121.98680924855495,0.030849240721200332
cellular,download,17,False,7061,3176,13.194372067944746,3.729931667866998,0.8184910398084555,23.560465617877,97.277,121.38610401020263,0.032773521633206494
cellular,download,18,False,7477,3562,10.280318436515957,2.1453051655389643,0.48760712311597976,21.375911373852272,98.65950000000001,132.1288673551502,0.03661942459259507
cellular,download,19,False,8316,3648,7.433971963002032,1.3387799305085364,0.3255505402724153,18.956199630133042,100.769,138.89140944123315,0.04126095637593525
cellular,download,20,False,9380,4692,4.423444973749474,0.950025489826027,0.25423599618239895,14.532045740763532,104.009,144.40047154905517,0.050946348485502016
cellular,download,21,False,9261,5349,4.894743960615499,1.0698863830447205,0.31717766448864315,15.204844671735685,102.587,139.6654476272836,0.048888847600898004
cellular,download,22,False,6974,3399,7.596172914840334,1.6155336532855868,0.42526675568944816,18.275178350771494,99.25,132.48672328216895,0.04233706549155437
cellular,download,23,False,4706,2287,12.2456124245558,3.360569508764518,0.7921891625882227,23.02060653081986,97.804,125.36616152372845,0.03619723355840969
