network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,21,False,2715852,462201,8.617253149505425,3.135405905836579,0.9255524987537739,16.606483026634326,28.655516684027802,42.05799280040369,0.053794169237536986
cellular,download,22,False,2124359,448678,10.624239101060864,4.176151255346825,1.31161490244393,18.787397176693915,27.61473862723514,39.83448585150161,0.0434623087182478
cellular,download,23,False,1534611,348814,13.81965346232025,5.925840218205619,2.0727719641921487,22.424801706755044,26.457162383769845,37.96056381994264,0.032593677455823644
cellular,download,0,True,478383,202283,16.46225987682295,7.359866729223266,2.8091462131353313,25.103754524117385,25.383456730939493,36.19689914076059,0.025745498715669404
cellular,download,1,True,326486,170299,19.712630468025644,9.12003647362619,3.6176878785449578,28.66846388009994,25.22176690743216,36.42361814483656,0.020510410567615777
cellular,download,2,True,222559,108570,22.554506643263043,10.633668360007388,4.3489419173930255,31.470679264822387,25.047641582953375,35.86669945627751,0.0172342920958481
cellular,download,3,True,172244,109833,23.302115666256995,10.85580403629542,4.44666739902578,32.460584805664084,25.40771792586976,35.73014791439259,0.016841183335597747
cellular,download,4,True,179021,88534,21.264150437917156,9.640886975726794,3.772968258837104,30.869663446666245,25.822618824610952,36.47605206500305,0.019708085184526894
cellular,download,5,True,235145,114307,20.934443323627644,9.701512930220442,3.88386140753821,30.098804869385848,25.896034733717574,36.13947461606182,0.020598060792398308
cellular,download,6,True,313335,160760,18.271684729809635,8.302649530765246,3.2786071899663867,27.079676676525985,25.764789482269133,36.101025109637085,0.023830582633766566
cellular,download,7,True,433897,187813,16.356984289619934,7.391879254474217,2.8948737632718005,24.844085891495972,25.463185548244734,35.86665813991002,0.026198451941682178
cellular,download,8,True,551745,223872,14.607089273235292,6.481503198036954,2.4163032584130892,22.952391055231107,25.230157681796438,36.125668851519976,0.029855606747970886
cellular,download,9,True,657708,230073,13.219980013582738,5.666453530658051,2.0231010274640155,21.414789395787242,25.288880550844517,36.441498666419754,0.033981066451021
cellular,download,10,True,729205,206668,12.032462910231258,5.088248691118421,1.7166540244592383,20.231943274667913,25.777325132087423,37.1453482880544,0.038009515686654706
cellular,download,11,True,752671,238890,11.343469415562582,4.653339497259733,1.479862975085873,19.560780990776966,26.157657440109812,37.92226888375697,0.04151301715760758
cellular,download,12,True,735670,251945,10.93426960709728,4.408979557357599,1.387761456633267,19.047183886234404,26.481486759306893,38.34695406055395,0.042961396949173884
cellular,download,13,True,724384,234923,11.320492268365474,4.660870454272968,1.5142944109232865,19.49401622288351,26.472434668309198,38.153845558043734,0.04145855619701888
cellular,download,14,True,710181,242498,11.581725588685359,4.843903063623488,1.6020065342594865,19.8269978847702,26.006360339588174,37.59132942586399,0.04005983985400301
cellular,download,15,True,689758,209562,11.987721880165013,5.087560070343597,1.7249657560024723,20.241924347753645,25.693384614955484,36.94541434068851,0.03782899253690235
cellular,download,16,True,706964,261669,11.949987110427301,5.0912197033156605,1.7620427055812893,20.1929979345139,25.643616040595276,36.91276907842161,0.03750806190678937
cellular,download,17,True,765447,378332,10.964832521117927,4.510098037482679,1.4730718613246334,19.16522879176236,26.266492315286815,38.109841388780644,0.04152800306201719
cellular,download,18,True,886789,222091,9.788420647010815,3.7961454111193595,1.1758020700624072,17.92322576016597,27.047459282699652,39.71963523764606,0.04719987095112731
cellular,download,19,True,1076781,275539,8.513053479856614,3.128931731518613,0.9307154974674539,16.56795250594105,27.751121326351996,41.18225453893578,0.05304782014567288
