province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
HảiDương,2023-Q3,2023,3,23.91007792545821,23.243853677283752,121.51077856547118,2398,5,True,,,,,
HảiPhòng,2023-Q3,2023,3,23.06865991295184,21.77648432998465,160.97086928976327,3002,5,True,,,,,
HậuGiang,2023-Q3,2023,3,24.836866887229977,28.114146748625604,91.74727423167847,424,4,True,,,,,
HồChíMinh,2023-Q3,2023,3,32.7065062995666,29.56937556732578,98.82250363740506,69848,34,True,,,,,
KhánhHòa,2023-Q3,2023,3,27.556108906071227,27.44399256910578,140.66725464064731,2101,8,True,,,,,
KiênGiang,2023-Q3,2023,3,24.00402739044992,25.88751196250278,107.62388742766969,1901,6,True,,,,,
KonTum,2023-Q3,2023,3,17.94552977072374,16.426430581410347,174.03549000000004,400,1,True,,,,,
LaiChâu,2023-Q3,2023,3,23.262767451717306,22.633803183667094,103.47226966292132,178,9,True,,,,,
LongAn,2023-Q3,2023,3,26.900608073261395,27.606419385306037,90.39754828150572,611,7,True,,,,,
LàoCai,2023-Q3,2023,3,18.332571934154437,18.949376029033573,157.28363517915307,307,2,True,,,,,
LâmĐồng,2023-Q3,2023,3,23.740224460375867,22.06845094301988,124.61260685387911,2101,6,True,,,,,
NamĐịnh,2023-Q3,2023,3,24.007896328773963,25.467758822277577,112.38050147928998,1352,6,True,,,,,
NghệAn,2023-Q3,2023,3,20.82457409977739,18.336861027703,165.49332092476487,2552,15,True,,,,,
NinhBình,2023-Q3,2023,3,19.614448411413704,20.97184706925128,145.55064154250655,1141,3,True,,,,,
PhúThọ,2023-Q3,2023,3,24.895466206039583,23.137414491038918,138.2556155447606,1441,10,True,,,,,
PhúYên,2023-Q3,2023,3,24.40554969746812,22.367513134693336,159.2980448179272,357,5,True,,,,,
QuảngBình,2023-Q3,2023,3,19.606970710624346,20.94998875092886,182.31264485981308,749,3,True,,,,,
QuảngNam,2023-Q3,2023,3,21.1554438737086,23.50357387845065,150.52745932415522,2397,8,True,,,,,
QuảngNgãi,2023-Q3,2023,3,23.413751890682818,22.735698678900413,153.55640568181818,880,2,True,,,,,
QuảngNinh,2023-Q3,2023,3,22.4173812433878,18.866021190863776,159.79604814814817,811,6,True,,,,,
QuảngTrị,2023-Q3,2023,3,21.254219619124584,21.174646778019422,167.8280498753117,802,4,True,,,,,
SócTrăng,2023-Q3,2023,3,22.0558712253576,23.943157119107813,110.43792614555257,1855,5,True,,,,,
SơnLa,2023-Q3,2023,3,15.9381691629727,14.806543564230289,175.31102320675106,474,1,True,,,,,
ThanhHóa,2023-Q3,2023,3,19.32009698482778,19.17814088107115,157.19510172064773,1976,9,True,,,,,
TháiBình,2023-Q3,2023,3,21.488524513461275,21.668458195036525,142.00179856972588,1678,8,True,,,,,
TháiNguyên,2023-Q3,2023,3,23.080907072710414,21.11808952336489,141.54303445922895,2931,6,True,,,,,
ThừaThiênHuế,2023-Q3,2023,3,22.373311146998457,21.64742433907438,127.22703617243428,13411,4,True,,,,,
TiềnGiang,2023-Q3,2023,3,31.15444910151176,26.26723571298819,105.41379423868312,243,8,True,,,,,
TràVinh,2023-Q3,2023,3,22.35361103189745,22.019683401489573,109.58773703041146,1118,5,True,,,,,
TuyênQuang,2023-Q3,2023,3,23.080007839324136,22.92084360231079,116.95317128463476,397,4,True,,,,,
TâyNinh,2023-Q3,2023,3,27.164753229513533,22.766645938444046,112.6820543554007,1436,6,True,,,,,
VĩnhLong,2023-Q3,2023,3,29.646715370699205,28.38499295206084,134.77470224719102,534,5,True,,,,,
VĩnhPhúc,2023-Q3,2023,3,20.140480790836747,18.87739154800126,137.19744661549197,1433,10,True,,,,,
YênBái,2023-Q3,2023,3,21.912524626101767,22.70645878639615,164.40355172413794,435,2,True,,,,,
ĐàNẵng,2023-Q3,2023,3,31.432105837754875,27.08119292385249,131.34127472990042,7127,3,True,,,,,
ĐắkLắk,2023-Q3,2023,3,19.868062653969663,19.244298156884323,178.58822617987536,1123,9,True,,,,,
ĐắkNông,2023-Q3,2023,3,18.44788278573144,18.424493213437465,130.2181697530864,325,3,True,,,,,
