network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
broadband,upload,5,True,789,586,15.641887808790726,6.203721796278204,1.7229859409311246,22.011373959682537,47.072,72.35848350253808,0.0
broadband,upload,6,True,1130,650,16.828537504068247,6.394945608796754,1.6025871204032505,21.633520011208095,48.741,72.66265132743362,0.0
broadband,upload,7,True,2105,1408,15.797715697894702,6.396561774096726,2.385557072878197,28.10879628074909,48.168,75.9567808935361,0.0
broadband,upload,8,True,2910,1455,16.113347699369317,6.2419734076335445,1.815466988034044,25.447673805882825,46.815,74.97414197318673,0.0
broadband,upload,9,True,3938,1726,15.945532921668246,6.706101811219865,2.160246292878921,26.809585460595386,50.039,73.33872579415502,0.0
broadband,upload,10,True,5020,1864,15.894931946320444,6.510545008748306,2.364227608036248,25.115154739602144,51.9745,79.25719860557768,0.0
broadband,upload,11,True,4631,1880,15.83506748839994,6.246747682712087,1.9520892461179602,24.183440870658227,50.95,81.99997451403893,0.0
broadband,upload,12,True,4449,1752,17.143637009074773,6.515436962813723,2.002778581209899,26.389225385620332,47.469,75.86246280062933,0.0
broadband,upload,13,True,3944,2066,15.806973395026931,5.81065635629284,1.6192358260504551,25.365560392254874,48.438500000000005,76.62869092292092,0.0
broadband,upload,14,True,4060,1877,15.84223375453049,5.763434674174323,1.9001852461106576,25.966466807932825,49.5075,81.409068226601,0.0
broadband,upload,15,True,3461,2195,15.996130437921709,5.844229100650841,1.6027340920856181,24.940495140030407,48.51,76.91709014735619,0.0
broadband,upload,16,True,3413,2127,15.631480276328594,5.8344312575330015,1.456278811496375,24.439966065987328,49.105,77.77882825322389,0.0
broadband,upload,17,True,2992,1345,14.933206567299713,5.108500129756775,1.2660682318900853,22.410252511732967,50.941,76.8984500167168,0.0
broadband,upload,18,True,2883,1813,14.569125324791287,5.306420268285581,1.2750127449828617,22.084422331600166,50.643,75.24957618882335,0.0
broadband,upload,19,True,2925,1951,14.410520038444632,4.6838758711362605,0.9116023275907073,21.545237732717805,51.468,76.87937311901509,0.0
broadband,upload,20,True,3093,1616,13.44981241491473,4.3089444340838154,0.9840943375461645,21.204822264151105,53.04,81.64532503234152,0.0
broadband,upload,21,True,3093,2136,13.26989428113411,4.084177813862986,0.8096564963392014,20.7897357986571,52.223,81.36345522146782,0.0
broadband,upload,22,True,2653,1784,13.763310572798678,4.4183095521403075,0.9234330407041423,21.081147728977825,51.512,80.96494911421031,0.0
broadband,upload,23,True,2124,1423,15.189543538592627,5.0071699900933995,1.0881462405172797,22.188775324752203,48.8665,76.22844774011301,0.0
cellular,download,0,False,3671,1197,13.999674346639113,6.089088484014553,1.7828711354430662,24.101228782975856,80.5095,96.40007193460492,0.013525299504386972
cellular,download,1,False,3336,854,19.14327801126607,9.274305637172718,3.4864357342248873,26.005704210205213,79.975,91.13086858685864,0.006283674620856546
cellular,download,2,False,2816,703,22.326602766874224,12.123592919055769,3.2255614948425384,28.153066349218783,81.4385,93.03382196162046,0.006448240096371106
cellular,download,3,False,2120,580,25.54263386750782,13.229099893831263,5.063644422242039,31.89737952682922,84.71199999999999,92.67263773584915,0.006924040571735522
cellular,download,4,False,2028,516,23.152155481893878,12.661032863936025,5.12900618118442,29.27020534080308,83.5095,91.3292909270216,0.005238481309425295
cellular,download,5,False,2315,838,22.950420735346484,12.29055730102535,4.434875690659122,29.172409248701435,79.874,91.15430583153348,0.007518365543110237
cellular,download,6,False,2996,1173,19.84688696339611,9.285899452815409,2.9355654725835194,28.531066925586504,73.87899999999999,87.84121028037401,0.00804237288494993
cellular,download,7,False,3396,1461,18.10644533739632,8.803366160696187,2.7212063197495198,27.45864314089821,72.1695,89.12723321554773,0.01120652321832326
cellular,download,8,False,4171,1704,14.422605737501147,6.601484526660112,2.007348419963711,23.407688952773086,72.772,90.93012281122574,0.011723609744859238
cellular,download,9,False,4993,1726,13.119109469080232,5.616015244592539,1.7216178623787508,21.87459379846615,73.82499999999999,90.86257795591185,0.0131573749738733
cellular,download,10,False,4835,2053,12.285980711594814,4.612345428718549,1.2769869968503191,22.48165364808795,73.40100000000001,93.6169141497724,0.014029387391714814
cellular,download,11,False,4936,2076,10.488523827673973,3.88315532203607,1.0398888265450597,20.863012422129007,72.8575,92.54109481361436,0.018594484637360572
cellular,download,12,False,5707,2183,8.91909509230703,3.188654233799742,0.9232916410908543,19.476367991815437,74.365,92.51351744084133,0.020861318891472688
cellular,download,13,False,5479,2588,11.268310390012745,4.621983894426037,1.4709837223627216,20.906066083008977,75.238,96.23124867628253,0.019761007110972104
cellular,download,14,False,5418,1980,11.745028696344946,4.689663380221203,1.48372392886349,22.487861623956213,75.36,93.12661757105943,0.02084444044403871
cellular,download,15,False,5073,2339,10.827102825828659,4.007939797477568,1.3538268987357651,20.870821807023553,74.471,94.18212990341017,0.01797453406206323
cellular,download,16,False,4796,2057,11.628016923257164,4.281776774187872,1.315620421930225,21.48765176734462,72.711,93.08319412010003,0.01855440062290473
cellular,download,17,False,5037,1761,9.919732336195201,3.54655114629477,1.2265432935441885,19.583315372581268,76.133,94.35619741807349,0.01894600911383123
cellular,download,18,False,5325,2254,7.964617903680013,2.6535803151783246,0.9618283441124676,16.95362192627096,75.668,96.12750291079823,0.02140875597924908
cellular,download,19,False,6180,2128,5.839844989431244,1.7721637293196337,0.6563570433778492,14.100664966019169,81.6345,106.39512285529295,0.027649383866492835
cellular,download,20,False,6793,2000,4.370768701687087,1.2609550807845136,0.4540637623993972,12.340321901058868,86.82849999999999,108.7003646539028,0.04004512837518274
cellular,download,21,False,7026,2086,4.879930683284192,1.4656894855647375,0.5037387100240573,13.078942163002644,82.039,104.31286202477588,0.04021883216439337
cellular,download,22,False,5975,1650,7.3006011418994685,2.0620885863055705,0.7792202967866453,16.075174393844478,81.136,102.58734248409768,0.028184923549188685
cellular,download,23,False,5421,1555,11.003631337475227,3.713759943099874,1.3425440996128828,21.500715747259992,81.521,101.70912548440657,0.014240513287233634
cellular,download,0,True,1682,655,11.145687950014597,5.0058807868902,1.5841081080139343,20.62890842817258,79.98750000000001,93.74526932223542,0.019697792496556604
cellular,download,1,True,1589,459,17.377294876094034,7.577702387251393,2.538683798756643,24.543949081620966,78.186,89.7178432976715,0.009838417374043567
cellular,download,2,True,1304,344,23.03924123054625,11.635621405088452,4.093028685809572,31.053923407815862,76.709,92.49496623177289,0.006781002483149537
cellular,download,3,True,1264,265,25.92070028285537,15.696635480307727,5.984623209608973,31.56182202911516,80.8775,88.96778718354433,0.005313870450270893
cellular,download,4,True,1213,287,20.095877648645025,12.88586709598838,7.257056894373556,24.89184543047677,81.329,88.87149958779888,0.006062726602539485
