province,quarter,year,quarter.1,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_raw_2021,density_per_km2,gdp_per_capita_usd_ppp_2021,gdp_per_capita_thb_2021
Prachuap Khiri Khan,2023-Q1,2023,1,89.74132506088513,58.862077438103206,98.97820802393883,9023.0,8.0,True,Western,2,552000,192326,87,19817.88,633775.72
Ranong,2023-Q1,2023,1,59.16282499344611,62.930133407395616,106.0982596964587,593.0,2.0,False,Southern,3,193000,105256,59,10845.91,346852.2
Ratchaburi,2023-Q1,2023,1,73.33963051855366,48.56233111381408,100.79475775690292,3513.0,7.0,True,Western,2,864000,221383,167,22812.0,729527.83
Rayong,2023-Q1,2023,1,100.78149113844503,64.28770818808086,94.094053587266,21423.0,10.0,True,Eastern,1,782000,955119,213,98418.47,3147422.75
Roi Et,2023-Q1,2023,1,57.022050146160794,37.469702167742376,159.78554098360655,671.0,6.0,True,Northeastern,4,1276000,78688,162,8108.26,259302.14
Sa Kaeo,2023-Q1,2023,1,64.22391217889837,47.318573606669496,101.0041281464531,1748.0,9.0,True,Eastern,4,562000,73744,80,7598.81,243010.08
Sakon Nakhon,2023-Q1,2023,1,57.30446219853285,37.30722036985152,156.4371785800241,4155.0,12.0,True,Northeastern,4,1138000,72117,118,7431.16,237648.59
Samut Prakan,2023-Q1,2023,1,77.25229297138462,56.631238097611465,115.31930331225063,57393.0,12.0,True,Bangkok & Vicinity,1,1381000,283160,1458,29177.7,933102.81
Samut Sakhon,2023-Q1,2023,1,124.56556572890456,75.1662326399894,85.51236399427344,2794.0,6.0,True,Bangkok & Vicinity,1,591000,391442,682,40335.42,1289926.65
Samut Songkhram,2023-Q1,2023,1,72.74747406317927,47.6229469315692,111.98983460559795,1179.0,3.0,False,Western,2,187000,160089,452,16496.08,527544.48
Saraburi,2023-Q1,2023,1,117.4309933981957,75.90728284701116,95.2450516755049,8863.0,13.0,True,Central,1,639000,323556,182,33340.23,1066220.56
Satun,2023-Q1,2023,1,62.40278954325606,53.77059785042355,106.73469043887147,1276.0,7.0,True,Southern,3,325000,113481,108,11693.44,373956.21
Si Sa Ket,2023-Q1,2023,1,60.98049677015452,49.236545021805554,185.5845251396648,9666.0,16.0,True,Northeastern,4,1442000,83332,161,8586.79,274605.61
Sing Buri,2023-Q1,2023,1,74.34282934495589,50.917169162430376,110.15973357664232,1370.0,7.0,True,Central,3,200000,142428,245,14676.23,469345.84
Songkhla,2023-Q1,2023,1,83.05076209429359,61.12116732151249,107.5721431656896,38892.0,17.0,True,Southern,2,1431000,145123,185,14953.93,478226.73
Sukhothai,2023-Q1,2023,1,59.62554383984265,48.42294813832176,158.47705405405407,2294.0,11.0,True,Northern,3,573000,80170,86,8260.97,264185.8
Suphan Buri,2023-Q1,2023,1,77.62026719971915,55.67871221484664,101.53040808052563,7153.0,10.0,True,Western,3,822000,107792,152,11107.23,355209.13
