province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Narathiwat,2023-Q2,2023,2,56.79490973721422,46.65610721703773,99.91313298153035,1896,11,True,Southern,4,824000,203607.94,183
Nong Bua Lam Phu,2023-Q2,2023,2,59.99115030498032,52.580100463547886,199.99603678474116,734,7,True,Northeastern,4,504000,209476.9,123
Nong Khai,2023-Q2,2023,2,57.209495726333365,45.96602263343865,165.21306109324755,934,12,True,Northeastern,4,512000,321679.25,156
Nonthaburi,2023-Q2,2023,2,84.17801123879735,62.95063485201087,111.24798912062025,45426,10,True,Bangkok & Vicinity,1,1318000,638109.06,2069
Pathum Thani,2023-Q2,2023,2,63.7737052374461,53.10593501769644,114.54206798168372,22721,11,True,Bangkok & Vicinity,1,1236000,759245.02,813
Pattani,2023-Q2,2023,2,70.24881290809479,54.10759450304351,113.16599758381152,3314,7,True,Southern,4,741000,257466.65,375
Phangnga,2023-Q2,2023,2,63.429501871320845,47.72893826298649,96.03397424892702,466,7,True,Southern,2,266000,640221.36,49
Phatthalung,2023-Q2,2023,2,79.35130375810462,68.52540357991192,101.4646770126091,1031,5,True,Southern,3,519000,268664.14,135
Phayao,2023-Q2,2023,2,59.52317433365076,37.77565382304181,159.9951286089239,1143,6,True,Northern,3,455000,318163.15,74
Phetchabun,2023-Q2,2023,2,71.06103468188894,64.91139513225251,116.86000977995111,3682,8,True,Northern,3,961000,291586.39,75
Phetchaburi,2023-Q2,2023,2,83.49514146342622,59.42447932885074,101.80048432601882,1276,9,True,Western,3,484100,475745.35,76
Phichit,2023-Q2,2023,2,55.44914100060772,39.21277142225347,148.43487770562768,924,7,True,Northern,3,517000,309595.31,120
Phitsanulok,2023-Q2,2023,2,68.65823163391109,52.98819996126157,133.5317257991556,13270,6,True,Northern,3,839000,372414.0,78
Phra Nakhon Si Ayutthaya,2023-Q2,2023,2,72.30038252779634,64.24758520454435,113.04778860432134,35978,21,True,Central,1,823000,1544117.75,323
Phrae,2023-Q2,2023,2,64.45520807139869,45.29706822814176,120.6032883018868,1325,7,True,Northern,3,422000,272704.21,65
Phuket,2023-Q2,2023,2,83.65271996690477,57.68970902440161,101.30788551519844,29730,10,True,Southern,1,430000,544858.1,786
Prachin Buri,2023-Q2,2023,2,68.72822439402681,49.19409914439876,94.07479503407984,2055,11,True,Eastern,1,501000,1616351.17,100
Prachuap Khiri Khan,2023-Q2,2023,2,92.72171973336496,65.90566437922466,100.7137808526552,5350,7,True,Western,2,552000,633775.72,87
Ranong,2023-Q2,2023,2,55.55859739095248,66.47879738526176,96.43922932330824,266,4,True,Southern,3,193000,346852.2,59
Ratchaburi,2023-Q2,2023,2,85.51652069914081,56.57771258510068,96.17656126644737,2432,7,True,Western,2,864000,729527.83,167
Rayong,2023-Q2,2023,2,96.93867482048712,67.00988182061103,97.13841123392736,13308,10,True,Eastern,1,782000,3147422.75,213
Roi Et,2023-Q2,2023,2,29.47948143444708,16.36959853729783,129.3746631355932,2832,13,True,Northeastern,4,1276000,259302.14,162
Sa Kaeo,2023-Q2,2023,2,59.08532132694481,42.59600415418464,126.44563317384376,1255,9,True,Eastern,4,562000,243010.08,80
Sakon Nakhon,2023-Q2,2023,2,53.7857652563137,38.28636369650632,167.9634224694903,2787,14,True,Northeastern,4,1138000,237648.59,118
Samut Prakan,2023-Q2,2023,2,78.1562278034422,58.29836478172879,108.21943600051534,38835,11,True,Bangkok & Vicinity,1,1381000,933102.81,1458
Samut Sakhon,2023-Q2,2023,2,102.11781174185744,70.22844680801938,106.75101515547424,3832,4,True,Bangkok & Vicinity,1,591000,1289926.65,682
Samut Songkhram,2023-Q2,2023,2,78.44067824882028,64.3487348117134,106.84151622418878,678,3,True,Western,2,187000,527544.48,452
Saraburi,2023-Q2,2023,2,58.58578482941066,56.626517693513904,103.1313521230543,10859,15,True,Central,1,639000,1066220.56,182
Satun,2023-Q2,2023,2,74.6537434163824,55.79399139062522,96.15265291262136,412,5,True,Southern,3,325000,373956.21,108
Si Sa Ket,2023-Q2,2023,2,59.31455264109339,44.89899799742995,175.10715769051689,6444,20,True,Northeastern,4,1442000,274605.61,161
Sing Buri,2023-Q2,2023,2,71.5407376029489,49.112984321054086,116.68489541547278,698,6,True,Central,3,200000,469345.84,245
Songkhla,2023-Q2,2023,2,72.10288626178186,51.74009905509309,112.91501758376664,27722,14,True,Southern,2,1431000,478226.73,185
Sukhothai,2023-Q2,2023,2,50.2173115709931,39.52286915961895,153.79884769775677,847,9,True,Northern,3,573000,264185.8,86
Suphan Buri,2023-Q2,2023,2,72.75133100718097,59.22916415691285,104.70854892601427,5040,11,True,Western,3,822000,355209.13,152
Surat Thani,2023-Q2,2023,2,65.43752508582048,50.3549128536048,122.00845104919152,14543,18,True,Southern,2,1077000,510230.87,81
Surin,2023-Q2,2023,2,62.12056710609647,41.949787469612126,130.39157723577233,3076,11,True,Northeastern,4,1360000,269145.26,153
Tak,2023-Q2,2023,2,54.863141757619466,40.256306180550204,175.20776580310883,1932,7,True,Northern,3,699000,378803.63,40
Trang,2023-Q2,2023,2,71.62881642094669,61.82055464312822,102.85733129533678,9651,7,True,Southern,3,635000,361351.61,134
Trat,2023-Q2,2023,2,80.020513610488,57.34729359443504,110.59913465553235,958,3,True,Eastern,2,227000,527333.58,77
Ubon Ratchathani,2023-Q2,2023,2,62.32466734197905,48.61560095812151,140.8844934456929,2136,14,True,Northeastern,4,1868000,257941.17,119
Udon Thani,2023-Q2,2023,2,58.13300611907925,44.33918722335843,144.59169521318353,19126,12,True,Northeastern,4,1552000,299274.37,140
Uthai Thani,2023-Q2,2023,2,68.43578565331464,53.41050403843301,128.3396566037736,530,2,True,Northern,3,320000,334936.33,48
Uttaradit,2023-Q2,2023,2,57.68094983844056,45.73824655236698,163.01929711602952,1492,9,True,Northern,3,436000,341286.41,55
Yala,2023-Q2,2023,2,74.05720073374512,51.42334345618767,107.68274185051034,3040,3,True,Southern,4,553000,347501.38,124
Yasothon,2023-Q2,2023,2,46.56403626485859,33.56128692798194,169.13018098859314,1315,5,True,Northeastern,4,525000,231749.97,127
Amnat Charoen,2023-Q3,2023,3,66.27141968680984,41.39219398608701,133.44235917312662,388,2,True,Northeastern,4,372000,253897.82,113
Ang Thong,2023-Q3,2023,3,51.40657803694725,35.51440579875189,98.8284657383657,2729,4,True,Central,3,269000,468881.2,283
Bangkok Metropolis,2023-Q3,2023,3,90.71301331160856,61.37329844261342,81.57931064925467,781310,55,True,Bangkok & Vicinity,1,5456000,1957179.52,3488
Bueng Kan,2023-Q3,2023,3,89.42551859308244,69.72014374668917,116.88009266409269,3108,5,True,Northeastern,4,419000,264149.56,105
Buri Ram,2023-Q3,2023,3,59.71593705221645,43.98732547139466,132.29229088050317,3816,14,True,Northeastern,4,1566000,265879.6,155
Chachoengsao,2023-Q3,2023,3,122.54756321250215,78.15152052601874,69.18255666758698,14492,9,True,Eastern,2,733000,1319396.7,142
Chai Nat,2023-Q3,2023,3,74.99392581931068,62.93461222769346,93.588694092827,474,5,True,Central,3,314000,447066.18,131
Chaiyaphum,2023-Q3,2023,3,62.71663289493518,39.66133683057407,141.85243604395603,2276,12,True,Northeastern,4,1106000,240999.93,88
Chanthaburi,2023-Q3,2023,3,95.88708400942318,72.03633017229242,76.71245585215605,2925,11,True,Eastern,2,536000,801807.38,83
Chiang Mai,2023-Q3,2023,3,64.11369849009904,49.56331478302951,136.56228014978603,84433,20,True,Northern,2,1799000,439285.93,79
Chiang Rai,2023-Q3,2023,3,52.75529513972688,43.80444622790042,113.858391588785,7493,11,True,Northern,3,1298000,297247.75,112
Chon Buri,2023-Q3,2023,3,101.01361980400968,73.1981751374952,83.2637397152839,84183,16,True,Eastern,1,1636000,1726754.27,363
Chumphon,2023-Q3,2023,3,30.144866716352904,17.195954995215057,127.8303237589759,6408,6,True,Southern,2,508000,856298.79,84
Kalasin,2023-Q3,2023,3,65.86359957225993,44.359278193257936,109.11080833333337,2041,9,True,Northeastern,4,962000,255047.88,139
Kamphaeng Phet,2023-Q3,2023,3,61.69794834217112,51.48111451268554,124.93315345181136,2926,6,True,Northern,3,701000,467892.6,82
Kanchanaburi,2023-Q3,2023,3,92.45426813547677,61.74496724911253,73.28510376076119,2207,7,True,Western,3,896000,419708.43,46
Khon Kaen,2023-Q3,2023,3,63.27483798107225,47.41038974380304,138.34072822674668,33467,15,True,Northeastern,3,1772000,410231.09,166
Krabi,2023-Q3,2023,3,77.94287409347136,72.43493057509743,56.67899689327486,5472,6,True,Southern,2,484000,555432.78,91
Lampang,2023-Q3,2023,3,70.95748491762427,53.046649810909386,111.40312218865392,2981,10,True,Northern,3,704000,345197.95,56
Lamphun,2023-Q3,2023,3,64.80395388179488,41.737607896273126,98.01219620253164,2686,5,True,Northern,2,397000,746271.35,89
Loei,2023-Q3,2023,3,84.63023979271617,75.72886126843657,122.66049578102488,4865,5,True,Northeastern,4,632000,346684.14,60
Lop Buri,2023-Q3,2023,3,118.53515262354814,76.77879587830063,76.1381789602446,8177,8,True,Central,3,725000,468881.2,111
Mae Hong Son,2023-Q3,2023,3,94.75796319616,66.47150144965825,112.16143545611015,581,4,True,Northern,4,288000,216347.64,23
Maha Sarakham,2023-Q3,2023,3,65.19086895655225,52.49176056597704,155.3774346543779,5428,6,True,Northeastern,4,930000,280853.53,165
Mukdahan,2023-Q3,2023,3,54.94587070665019,40.61545150601022,94.7377540687161,1106,5,True,Northeastern,4,351000,221455.39,85
Nakhon Nayok,2023-Q3,2023,3,78.127125595789,61.941554136193865,62.1848902589396,812,4,True,Eastern,3,260000,381156.48,121
Nakhon Pathom,2023-Q3,2023,3,123.73833566879424,83.05020051615499,78.18463225806444,35355,7,True,Bangkok & Vicinity,2,926000,981679.12,432
Nakhon Phanom,2023-Q3,2023,3,62.741126471950565,41.00479164699329,116.2015543591525,2881,10,True,Northeastern,4,711000,287094.87,125
Nakhon Ratchasima,2023-Q3,2023,3,68.2793537203126,50.43785880476231,132.98991609325014,43482,27,True,Northeastern,3,2620000,415602.46,126
Nakhon Sawan,2023-Q3,2023,3,69.63899035803584,55.0444347079873,122.88917571277722,9481,9,True,Northern,3,1014000,394963.87,106
Nakhon Si Thammarat,2023-Q3,2023,3,53.6399384552949,50.34690948121112,87.70424870878028,2517,13,True,Southern,3,1535000,403656.93,154
Nan,2023-Q3,2023,3,67.39886451776276,47.478491640025936,98.78042857142856,1233,6,True,Northern,4,471000,267688.73,39
Narathiwat,2023-Q3,2023,3,55.01724825419794,52.35881469297796,89.32397690086624,2079,11,True,Southern,4,824000,203607.94,183
Nong Bua Lam Phu,2023-Q3,2023,3,62.66974306914585,59.835929786831,181.8609616666667,1800,4,True,Northeastern,4,504000,209476.9,123
Nong Khai,2023-Q3,2023,3,52.00102266777752,40.149896776951145,127.94138102643856,643,6,True,Northeastern,4,512000,321679.25,156
Nonthaburi,2023-Q3,2023,3,77.66891197466418,63.957640361878816,81.48863875455564,57085,11,True,Bangkok & Vicinity,1,1318000,638109.06,2069
Pathum Thani,2023-Q3,2023,3,88.17766350623647,64.46593646770282,92.48530145448858,25589,10,True,Bangkok & Vicinity,1,1236000,759245.02,813
Pattani,2023-Q3,2023,3,64.6822558200913,56.37660098059644,76.50666332916146,3198,7,True,Southern,4,741000,257466.65,375
Phangnga,2023-Q3,2023,3,66.69126889771768,58.29369766588661,85.14800546448087,732,6,True,Southern,2,266000,640221.36,49
Phatthalung,2023-Q3,2023,3,47.63294808582583,40.805619969540935,107.57801711711711,1110,6,True,Southern,3,519000,268664.14,135
Phayao,2023-Q3,2023,3,35.047251632029635,24.07470160561232,136.49109431977556,2854,7,True,Northern,3,455000,318163.15,74
Phetchabun,2023-Q3,2023,3,72.27112439232495,58.590571111646135,93.68168300110744,3614,10,True,Northern,3,961000,291586.39,75
Phetchaburi,2023-Q3,2023,3,53.91051735047751,46.751178118455,76.08012932790224,2947,10,True,Western,3,484100,475745.35,76
Phichit,2023-Q3,2023,3,82.87734818337661,62.01539619189948,141.8041199165798,2877,7,True,Northern,3,517000,309595.31,120
Phitsanulok,2023-Q3,2023,3,70.49723283220136,58.5794978115151,122.3327780138496,12716,7,True,Northern,3,839000,372414.0,78
Phra Nakhon Si Ayutthaya,2023-Q3,2023,3,88.67086321622567,73.97820143882467,80.07423359040685,41373,15,True,Central,1,823000,1544117.75,323
