asn,operator,as_name,network_type,quarter,year,quarter_num,avg_d_mbps,avg_u_mbps,med_d_mbps,med_u_mbps,avg_lat_ms,med_lat_ms,total_tests,n_ips_approx,market_share_pct,is_reliable
56300,,MyRepublic Ltd.,broadband,2023-Q1,2023,1,336.589733038728,155.87916192425863,301.87581341223006,96.87862397814341,24.514642857142857,4.625,14,5,0.030278126216531857,False
134152,,XMT Technologies Sdn Bhd,broadband,2023-Q1,2023,1,227.60328494093494,348.20577812047986,199.89275206270864,302.00906834654825,24.628461538461536,22.581,13,1,0.02811540291535101,False
132196,,DANAWA RESOURCES SDN BHD,broadband,2023-Q1,2023,1,6.65766517943841,0.8160859814395026,5.800770556055986,0.06070972387571761,51.70376923076923,50.485,13,10,0.02811540291535101,False
6307,,American Express Company,broadband,2023-Q1,2023,1,51.57522563726528,39.4484504061825,16.523112068679257,8.333656899320511,100.54233333333332,62.3245,12,3,0.025952679614170162,False
56286,,IX Telecom,broadband,2023-Q1,2023,1,44.81978267431805,29.704720394233043,53.972629357966966,18.91153480592415,98.25,84.711,11,4,0.023789956312989316,False
24090,,Universiti Sains Malaysia (USM),broadband,2023-Q1,2023,1,30.88818240936432,37.012088463145204,33.70621638176892,13.06544508259039,53.56977777777777,20.831,9,5,0.01946450971062762,False
140904,,ADECCO ASIA BUSINESS SOLUTIONS SDN BHD,broadband,2023-Q1,2023,1,14.33123457496745,8.201702361523825,3.347944946469596,4.210981978036044,153.22062499999998,143.36950000000002,8,2,0.017301786409446775,False
132372,,GB Network Solutions Sdn. Bhd.,broadband,2023-Q1,2023,1,19.96912075321826,10.818252905153983,0.8526415760676478,3.0550600129172287,115.457,90.2745,8,4,0.017301786409446775,False
9655,,"TPM Corp. Berhad,",broadband,2023-Q1,2023,1,17.176294566826858,63.97928898820626,13.470548764792717,59.82258887068779,23.134285714285713,12.708,7,3,0.015139063108265929,False
138623,,Winer Communication,broadband,2023-Q1,2023,1,0.9681771175620547,6.288552931020755,0.5127424784608525,3.6388951699529066,153.51633333333334,152.8415,6,1,0.012976339807085081,False
132890,,IP Core Sdn Bhd,broadband,2023-Q1,2023,1,86.53668256929754,63.352006236780106,46.088797217494125,31.6387742483133,53.17080000000001,23.124,5,3,0.010813616505904235,False
138996,,Uni Comms International Sdn Bhd,broadband,2023-Q1,2023,1,90.3505230747532,80.667030695234,31.138189882431963,29.001506287428022,25.9952,17.121,5,3,0.010813616505904235,False
38868,,Universiti Putra Malaysia AS,broadband,2023-Q1,2023,1,49.85128803584715,40.03025268619798,53.329900832952006,39.735042923064064,17.429399999999998,8.195,5,5,0.010813616505904235,False
131996,,NEVIGATE GLOBAL NETWORK SDN. BHD.,broadband,2023-Q1,2023,1,28.248376812498503,17.899180370740957,26.42842759321808,22.466741002972153,96.95824999999999,76.0075,4,1,0.008650893204723387,False
38280,,Monash University Sunway Campus Malaysia,broadband,2023-Q1,2023,1,162.62172253519532,111.72703440749302,204.2917001505882,111.08356031911632,54.890249999999995,55.105,4,4,0.008650893204723387,False
132494,,Universiti Tun Hussein Onn Malaysia,broadband,2023-Q1,2023,1,9.948605119701067,2.6879940265753834,7.969121759522313,2.6879940265753834,25.9375,13.5095,4,2,0.008650893204723387,False
142631,,Metro Lightspeed,broadband,2023-Q1,2023,1,73.85886086341236,56.55140208824204,86.28636442133053,62.22506139402317,133.43525,22.6055,4,1,0.008650893204723387,False
134797,,Innet Technologies Sdn Bhd,broadband,2023-Q1,2023,1,4.645523218955023,3.6373389285696973,4.645900363807574,4.618466735375816,35.164249999999996,42.5225,4,1,0.008650893204723387,False
132825,,MYTEK TRADING PTY LTD,broadband,2023-Q1,2023,1,58.54930483635841,48.011407247990775,54.191876503363275,42.689853240713425,257.009,260.447,3,1,0.0064881699035425405,False
24068,,Broadband Service Provider,broadband,2023-Q1,2023,1,65.69930411298412,43.22592499346607,77.70657497605501,23.590316369474493,134.132,60.736,3,1,0.0064881699035425405,False
55482,,DIGITAL WAVE,broadband,2023-Q1,2023,1,113.2533382253924,10.139386813344759,60.20515601020358,9.550920013755233,20.848000000000003,10.773,3,3,0.0064881699035425405,False
138504,,Universiti Pertahanan Nasional Malaysia,broadband,2023-Q1,2023,1,60.63195923913057,129.1661075370251,2.530802837563798,128.58028622075955,91.58,44.304,3,2,0.0064881699035425405,False
45810,,"University of Nottingham, Malaysia Campus",broadband,2023-Q1,2023,1,79.90357331922083,118.22280679290498,80.38294292074573,118.86617647362709,12.437,13.844,3,2,0.0064881699035425405,False
24028,,REDtone,broadband,2023-Q1,2023,1,30.192546751109404,16.044864409251243,37.963514884096675,16.298414515260713,43.321333333333335,54.651,3,1,0.0064881699035425405,False
18206,,TM TECHNOLOGY SERVICES SDN. BHD.,broadband,2023-Q1,2023,1,9.731760000178916,2.9640534686896864,9.318962751719825,2.8850676782110565,38.603,52.662,3,1,0.0064881699035425405,False
147296,,TY Software Engineering,broadband,2023-Q1,2023,1,85.64334222199557,30.800104316077714,101.6826551203464,30.800104316077714,72.66666666666667,30.0,3,2,0.0064881699035425405,False
17564,,GITN (M) Sdn. Bhd.,broadband,2023-Q1,2023,1,95.71192578676718,427.82640542975776,95.71192578676718,427.82640542975776,15.2365,15.2365,2,1,0.004325446602361694,False
132850,,TS Global Network Sdn. Bhd.,broadband,2023-Q1,2023,1,2.7274459136351252,2.0526417311471223,2.7274459136351252,2.0526417311471223,48.539500000000004,48.539500000000004,2,2,0.004325446602361694,False
132885,,CET DEVELOPMENT SDN BHD,broadband,2023-Q1,2023,1,38.38518119571984,7.9421350343453,38.38518119571984,7.9421350343453,62.8295,62.8295,2,2,0.004325446602361694,False
134202,,E-WORLD COMMUNICATION SDN BHD,broadband,2023-Q1,2023,1,8.413485152276175,2.9585180849297035,8.413485152276175,2.9585180849297035,265.51300000000003,265.51300000000003,2,1,0.004325446602361694,False
142628,,HIIFI (M) SDN BHD,broadband,2023-Q1,2023,1,61.92942847713978,34.22371157943011,61.92942847713978,34.22371157943011,31.895000000000003,31.895000000000003,2,2,0.004325446602361694,False
5580,,GTT Communications Netherlands B.V.,broadband,2023-Q1,2023,1,19.303169709143063,17.742189924372283,19.303169709143063,17.742189924372283,121.844,121.844,2,1,0.004325446602361694,False
45331,,I CITY,broadband,2023-Q1,2023,1,7.144629923445317,1.4105375731640677,7.144629923445317,1.4105375731640677,42.803,42.803,2,1,0.004325446602361694,False
10204,,Arcnet NTT MSC ISP,broadband,2023-Q1,2023,1,19.175954052791518,0.07525212862734558,19.175954052791518,0.07525212862734558,130.098,130.098,2,2,0.004325446602361694,False
38182,,Extreme Broadband - Total Broadband Experience,broadband,2023-Q1,2023,1,15.911489778788098,9.229865026824491,15.911489778788098,9.229865026824491,26.109,26.109,2,2,0.004325446602361694,False
55520,,Genting Malaysia Berhad,broadband,2023-Q1,2023,1,5.178611341651141,,5.178611341651141,,14.2925,14.2925,2,1,0.004325446602361694,False
134107,,University Malaysia Pahang,broadband,2023-Q1,2023,1,56.07737355336316,49.62254611296775,56.07737355336316,49.62254611296775,176.155,176.155,1,1,0.002162723301180847,False
174,Cogent,"Cogent Communications, LLC",broadband,2023-Q1,2023,1,5.687557847312637,1.3063776658602497,5.687557847312637,1.3063776658602497,47.556,47.556,1,1,0.002162723301180847,False
23659,,APNIC HEITECH ASN,broadband,2023-Q1,2023,1,3.055469394489358,3.590731413902879,3.055469394489358,3.590731413902879,71.362,71.362,1,1,0.002162723301180847,False
1828,,Unitas Global,broadband,2023-Q1,2023,1,28.46726705718749,33.70388929260308,28.46726705718749,33.70388929260308,38.628,38.628,1,1,0.002162723301180847,False
134553,,i-Skill Dynamics Sdn Bhd,broadband,2023-Q1,2023,1,20.78481475188902,2.8769731961913356,20.78481475188902,2.8769731961913356,74.37,74.37,1,1,0.002162723301180847,False
45668,,AIMS Data Centre Sdn Bhd,broadband,2023-Q1,2023,1,114.3772602356719,117.92931703534148,114.3772602356719,117.92931703534148,7.888,7.888,1,1,0.002162723301180847,False
139815,,Taylor's University Sdn Bhd,broadband,2023-Q1,2023,1,3.9192626635614825,2.6598789878163256,3.9192626635614825,0.555387133935609,46.22,46.22,1,1,0.002162723301180847,False
56229,,LightsUp Network Solution Sdn. Bhd.,broadband,2023-Q1,2023,1,97.01218462867963,22.941624636583487,97.01218462867963,22.207166695832978,12.211,12.211,1,1,0.002162723301180847,False
133847,,Anpple Tech Enterprise,broadband,2023-Q1,2023,1,6.021988390731437,15.832341834721431,6.021988390731437,15.832341834721431,72.431,72.431,1,1,0.002162723301180847,False
46015,,Exa Bytes Network Sdn.Bhd.,broadband,2023-Q1,2023,1,49.80641322135216,56.17042513014318,49.80641322135216,56.17042513014318,12.834,12.834,1,1,0.002162723301180847,False
45144,,Net Onboard Sdn Bhd - Quality & Reliable Cloud Hosting Provider,broadband,2023-Q1,2023,1,8.720259277062032,1.5532022059511001,8.720259277062032,1.5532022059511001,61.321,61.321,1,1,0.002162723301180847,False
136751,,Teleperformance Malaysia Sdn Bhd,broadband,2023-Q1,2023,1,39.523947285920926,8.04728980887739,39.523947285920926,8.04728980887739,30.71,30.71,1,1,0.002162723301180847,False
134698,,Chr. Hansen Malaysia Sdn Bhd,broadband,2023-Q1,2023,1,3.0587012517420584,9.185068358674823,3.0587012517420584,9.185068358674823,38.698,38.698,1,1,0.002162723301180847,False
4788,TM,TM TECHNOLOGY SERVICES SDN. BHD.,broadband,2023-Q2,2023,2,52.66344179251975,25.66110702627245,32.022020605962524,17.702644266655895,71.39298171301355,65.684,50315,4878,73.59329520689201,True
4818,Digi,DiGi Telecommunications Sdn. Bhd.,broadband,2023-Q2,2023,2,100.71435432654094,23.677506832075235,89.00127253401817,19.990338772923366,40.856363263912606,38.658,5863,1376,8.575523994792961,True
9930,TIME dotCom,TTNET,broadband,2023-Q2,2023,2,99.44609638308664,57.77063574593765,45.134835585183765,33.608377516224834,56.669968988764055,23.2125,4451,1771,6.510260498178999,True
9534,Maxis,Binariang Berhad,broadband,2023-Q2,2023,2,73.60076939686097,19.778924510733475,32.67106451951929,14.197936541665413,88.28819570405729,48.241,2097,1626,3.0671795696880166,True
45960,Yes,YTL COMMUNICATIONS SDN BHD,broadband,2023-Q2,2023,2,39.74729669063215,8.238174418116985,11.495726475457076,2.666524542898263,110.38873170731708,61.824,902,499,1.3193113838143018,True
10030,Celcom,Celcom Axiata Berhad,broadband,2023-Q2,2023,2,24.73433928437994,7.176711156117781,8.649878576412378,2.490051295507563,108.91093749999997,47.944,896,551,1.310535476604894,True
(unknown),,,broadband,2023-Q2,2023,2,17.07066470158455,3.6455526477406677,11.510501628628163,2.375684887176198,66.00427777777777,50.442,846,363,1.237402916526496,True
3614,,"Dell, Inc.",broadband,2023-Q2,2023,2,17.975427474534907,15.719674049035103,16.01217926852782,14.355677578356914,216.20923346303505,219.199,771,9,1.1277040764088988,True
22332,,Western Digital Corporation,broadband,2023-Q2,2023,2,66.17972273697248,54.04184276337469,35.861019773530366,11.503098929237174,199.10652793296086,195.922,716,25,1.0472582603226608,True
33619,,"Advanced Micro Devices, Inc.",broadband,2023-Q2,2023,2,7.401305190333761,3.051885841286843,2.714434025096034,1.4515007932402417,468.22387962962966,486.1895,216,1,0.3159326595386798,True
134809,,ViewQwest Sdn. Bhd.,broadband,2023-Q2,2023,2,21.08736505639156,19.186995410573193,14.734631645699508,16.349762115075155,98.17032075471698,89.1385,212,11,0.31008205473240796,True
4983,,Intel Corporation,broadband,2023-Q2,2023,2,29.936869012128508,17.14909304018184,14.559629060629984,3.595666704604428,96.01687640449437,41.019999999999996,178,11,0.26035191387909723,True
38322,,TM TECHNOLOGY SERVICES SDN. BHD.,broadband,2023-Q2,2023,2,23.386511406657128,4.7210416577251415,5.491750376946392,2.1245209042548288,38.98104929577465,42.0135,143,82,0.20915912182421859,True
56231,,MEASAT Broadcast Network Systems,broadband,2023-Q2,2023,2,44.81403017141318,35.06518471262838,33.84818080904792,37.84088384310565,40.19004385964912,42.7735,114,62,0.16674223697874768,True
9658,Eastern Communications,"Eastern Telecoms Phils., Inc.",broadband,2023-Q2,2023,2,56.70307689878959,40.14537092828992,28.53471188758112,19.436422583767307,129.62553684210525,41.154,96,21,0.14041451535052435,False
45410,,ALLO TECHNOLOGY SDN. BHD.,broadband,2023-Q2,2023,2,105.36716014062108,79.87826239317859,52.602670669861034,37.64990561092849,107.9032105263158,48.352,57,32,0.08337111848937384,False
133421,,INNET SOLUTIONS SDN BHD,broadband,2023-Q2,2023,2,38.43633048694359,19.70597049978614,34.89830860488727,4.586345907549839,83.30743902439025,38.334,41,10,0.05996869926428645,False
38182,,Extreme Broadband - Total Broadband Experience,broadband,2023-Q2,2023,2,14.434735435358846,4.556147750792107,15.226010051390446,2.74509636538666,188.831575,202.055,40,1,0.05850604806271848,False
19773,,"Motorola, Inc.",broadband,2023-Q2,2023,2,98.29340488762246,34.79588279346835,51.38865794578391,25.60520320962724,118.38371794871796,119.331,39,7,0.05704339686115052,False
134152,,XMT Technologies Sdn Bhd,broadband,2023-Q2,2023,2,411.1660778015636,428.41283028525703,319.25545338457266,454.7729554248361,25.306032258064516,10.14,31,4,0.04534218724860682,False
38891,,Measat Satellite Systems Sdn. Bhd.,broadband,2023-Q2,2023,2,11.356348081479329,1.7237236095872654,8.326763815328356,1.6152423724739076,87.79043333333335,11.3025,30,17,0.04387953604703886,False
24020,,"University ITM, Shah Alam, Selangor Malaysia",broadband,2023-Q2,2023,2,32.86422925276126,15.231779596344444,24.477324066706647,9.583243829839837,34.35503333333333,44.9795,30,18,0.04387953604703886,False
23678,,Enterprise Managed Services Sdn. Bhd.,broadband,2023-Q2,2023,2,18.82714303463529,6.0800653120474335,7.753763130538471,2.5686436092529243,37.171846153846154,33.486000000000004,26,12,0.03802893124076701,False
140904,,ADECCO ASIA BUSINESS SOLUTIONS SDN BHD,broadband,2023-Q2,2023,2,47.47462995268373,34.00813517202404,26.651607948250646,0.6252528816289307,112.0588888888889,97.7505,18,2,0.02632772162822332,False
56300,,MyRepublic Ltd.,broadband,2023-Q2,2023,2,52.703502102869386,67.52420774967676,5.466498589920401,5.125073823597352,24.64164705882353,17.857,17,4,0.024865070426655356,False
132196,,DANAWA RESOURCES SDN BHD,broadband,2023-Q2,2023,2,8.783562105974262,1.979959649170118,6.950382495256562,1.75972167986084,72.02486666666667,80.845,15,12,0.02193976802351943,False
139776,,Petroliam Nasional Berhad,broadband,2023-Q2,2023,2,164.83591418622356,53.64974651906128,109.36706764638473,50.01906338869746,33.81399999999999,24.933,14,3,0.02047711682195147,False
3758,,SingNet,broadband,2023-Q2,2023,2,28.052228324279074,31.287812833211653,18.651735861131108,28.761525316220887,41.268,31.979,11,3,0.016089163217247585,False
137510,,JENEXUS HOLDING SDN BHD,broadband,2023-Q2,2023,2,106.04282692099814,36.39699670787077,101.35903088157403,35.84187374057758,26.197200000000002,26.6145,10,4,0.01462651201567962,False
6453,,TATA COMMUNICATIONS (AMERICA) INC,broadband,2023-Q2,2023,2,416.1816870655932,285.83307736401156,554.9535095455028,209.55261386852828,45.532222222222224,14.566,9,2,0.01316386081411166,False
134107,,University Malaysia Pahang,broadband,2023-Q2,2023,2,247.91366344641634,301.61506521382535,300.0707682064315,307.5204515035201,40.11011111111112,35.541,9,2,0.01316386081411166,False
138996,,Uni Comms International Sdn Bhd,broadband,2023-Q2,2023,2,85.42681642837883,39.31073725457523,54.75648992388251,23.833070175210764,50.402,39.0995,8,2,0.011701209612543697,False
132890,,IP Core Sdn Bhd,broadband,2023-Q2,2023,2,60.49366970793299,36.28517896124996,20.404380352521756,4.345930181264544,29.827125,21.972,8,5,0.011701209612543697,False
142628,,HIIFI (M) SDN BHD,broadband,2023-Q2,2023,2,91.44010017959745,122.16887604696284,113.05956360546405,113.78346813180528,44.403,42.012,7,3,0.010238558410975734,False
134797,,Innet Technologies Sdn Bhd,broadband,2023-Q2,2023,2,64.26174727235066,41.33085500676872,36.058542076103976,28.284415514675345,68.70528571428572,12.31,7,1,0.010238558410975734,False
136533,,MyISP Dot Com Sdn Bhd,broadband,2023-Q2,2023,2,15.86573502836398,5.98096669866523,9.288721423040057,4.263837177860515,278.7134285714286,402.266,7,2,0.010238558410975734,False
42838,,Subhi Muhideen Al Qabani trading as Wideband Est,broadband,2023-Q2,2023,2,26.763061128289525,11.471495512570872,22.35173453342837,2.1600746563775837,145.99616666666665,113.652,6,3,0.008775907209407772,False
10204,,Arcnet NTT MSC ISP,broadband,2023-Q2,2023,2,9.333576040102106,10.615211677842673,8.5925946604455,9.036743402957876,48.58316666666667,22.756,6,4,0.008775907209407772,False
38280,,Monash University Sunway Campus Malaysia,broadband,2023-Q2,2023,2,87.33620000261311,89.84055467509329,29.205340527357727,22.54299543782169,67.31433333333334,54.851,6,5,0.008775907209407772,False
132825,,MYTEK TRADING PTY LTD,broadband,2023-Q2,2023,2,13.62972302229563,3.304757466568562,9.682945042520725,2.5231770847144386,242.46783333333335,276.653,6,1,0.008775907209407772,False
55482,,DIGITAL WAVE,broadband,2023-Q2,2023,2,38.353550198792526,24.87964544438834,40.61024454021489,9.1498667590372,11.3495,8.7935,6,6,0.008775907209407772,False
24514,,MINISTRY OF HIGHER EDUCATION MALAYSIA,broadband,2023-Q2,2023,2,72.07502598611325,24.184500935799818,62.476449784039545,16.20504560868659,87.0885,29.929499999999997,6,5,0.008775907209407772,False
135496,,UNIVERSITI KEBANGSAAN MALAYSIA,broadband,2023-Q2,2023,2,33.591367259469294,29.61010974141885,25.962530455179316,23.502535448019813,29.4952,15.008,5,4,0.00731325600783981,False
132494,,Universiti Tun Hussein Onn Malaysia,broadband,2023-Q2,2023,2,34.72049097359411,42.50795768722596,32.28197243941614,46.80608548601364,57.168749999999996,62.288,4,3,0.0058506048062718485,False
134088,,NGN Connection Sdn. Bhd.,broadband,2023-Q2,2023,2,33.818269930956404,31.95933057085865,30.278380309159893,30.88417274855842,30.8205,27.262,4,2,0.0058506048062718485,False
133014,,Universiti Teknologi Malaysia,broadband,2023-Q2,2023,2,33.26392004107137,44.57161775753906,31.473346059201702,45.97796205465469,45.58675,33.5065,4,2,0.0058506048062718485,False
9655,,"TPM Corp. Berhad,",broadband,2023-Q2,2023,2,2.0977649557009417,16.287346470205613,1.618534395304931,14.511815154945008,53.988749999999996,48.548500000000004,4,2,0.0058506048062718485,False
132694,,Universiti Sains Islam Malaysia,broadband,2023-Q2,2023,2,29.757118069455583,28.445834287253405,18.801811566366098,28.299195071774218,31.24275,31.2445,4,2,0.0058506048062718485,False
24090,,Universiti Sains Malaysia (USM),broadband,2023-Q2,2023,2,74.25992553379417,78.80595402042276,66.00618665135084,78.67966031406917,18.681,18.027,4,4,0.0058506048062718485,False
149440,,Evoxt Sdn. Bhd.,broadband,2023-Q2,2023,2,61.35203294616434,4.623581047157708,35.14961611536318,4.623581047157708,67.01133333333333,22.45,3,3,0.004387953604703886,False
142631,,Metro Lightspeed,broadband,2023-Q2,2023,2,80.60174021370167,56.727100040490704,86.53923280426984,81.30476003647125,26.627333333333336,22.293,3,1,0.004387953604703886,False
24028,,REDtone,broadband,2023-Q2,2023,2,25.809485667475716,36.0564498194403,0.5463641946812755,36.0564498194403,62.005,77.498,3,2,0.004387953604703886,False
140625,,Excel Commerce Solutions Sdn. Bhd.,broadband,2023-Q2,2023,2,20.23088866349218,23.891911393405003,24.68673544873973,23.891911393405003,83.83999999999999,46.695,3,1,0.004387953604703886,False
56111,,Agarto Sdn Bhd,broadband,2023-Q2,2023,2,17.08978447626645,1.1064003657261903,11.13368960491083,0.848468182223172,174.516,230.968,3,1,0.004387953604703886,False
38868,,Universiti Putra Malaysia AS,broadband,2023-Q2,2023,2,34.23729707909303,44.829925825056556,23.942610517202528,44.829925825056556,106.702,50.973,3,3,0.004387953604703886,False
15412,,Flag Telecom UK Limited,broadband,2023-Q2,2023,2,7.966089806317683,7.290101165967422,9.662152961422905,7.290101165967422,139.573,114.29,3,1,0.004387953604703886,False
45810,,"University of Nottingham, Malaysia Campus",broadband,2023-Q2,2023,2,113.83579852492475,65.86464328501903,56.046518622687834,54.29735476824874,81.42666666666666,12.141,3,3,0.004387953604703886,False
132372,,GB Network Solutions Sdn. Bhd.,broadband,2023-Q2,2023,2,172.54338066270293,28.285592990382437,172.54338066270293,28.285592990382437,42.983,42.983,2,2,0.0029253024031359242,False
132354,,CELCOM TIMUR (SABAH) SDN BHD,broadband,2023-Q2,2023,2,27.60405033945547,15.190336303209557,27.60405033945547,15.190336303209557,87.995,87.995,2,2,0.0029253024031359242,False
56229,,LightsUp Network Solution Sdn. Bhd.,broadband,2023-Q2,2023,2,81.08649558483503,101.02842590119205,81.08649558483503,101.02842590119205,26.9055,26.9055,2,1,0.0029253024031359242,False
150734,,Myklnet Sdn Bhd,broadband,2023-Q2,2023,2,52.409815044668136,18.778613237509244,52.409815044668136,20.695920257732986,224.48,224.48,2,2,0.0029253024031359242,False
134232,,SACOFA Sdn. Bhd.,broadband,2023-Q2,2023,2,68.12620039796911,29.19998995509237,68.12620039796911,29.19998995509237,42.3825,42.3825,2,1,0.0029253024031359242,False
