network_type,type,hour_local,is_weekend,n_tests,n_ips,med_mbps,p25_mbps,p10_mbps,mean_mbps,med_rtt,mean_rtt,mean_loss
cellular,download,15,True,8454,6943,21.16290027034458,6.966617352131284,1.8783780899715816,35.59034480439819,75.11722908812101,121.92788202579584,0.024178090144179987
cellular,download,16,True,8168,8356,21.01247646693138,6.900001655756662,1.800398927714527,34.128418501318386,77.06013033707866,123.82510481204852,0.025023555893553085
cellular,download,17,True,8421,6527,19.191826878654933,5.706296670942253,1.5239782698468634,32.261248991750385,77.87737046153848,123.94256204726275,0.025705876683075987
cellular,download,18,True,8417,6979,17.927289617318753,5.514994321963332,1.4433219933217805,31.79630097395323,75.92279927601808,123.8651635974813,0.027549894444991858
cellular,download,19,True,8726,6834,15.690150803503817,4.593210608760705,1.0609854621232242,28.963958501395787,77.98349873067848,125.36694875028655,0.03318730390011784
cellular,download,20,True,9438,7364,14.977849371442455,4.244969207795261,1.0125219302680755,27.482410892733146,81.99667592381022,130.2380720797117,0.03692467989954307
cellular,download,21,True,9595,7778,14.78487478056125,4.2107796753633435,1.0499234449529697,27.18067261547021,81.63297040334479,129.64975002606062,0.03507232139116422
cellular,download,22,True,7674,6215,17.73056155631606,5.488085481011719,1.4636893470958818,30.334859007612735,80.2879695642963,127.18548481293185,0.03023859496984733
cellular,download,23,True,5568,4580,21.35263542454728,6.868561965407379,1.9530814748802072,33.800662408654375,76.42196274096189,122.10260061085161,0.02622775890920347
cellular,upload,0,False,7000,6307,10.526477605117119,3.1093094288321024,0.7596629388243259,15.526260470371358,76.85857011543355,121.09135019288468,0.0
cellular,upload,1,False,3989,2858,11.199661542237243,3.372366449533911,0.9225633492291009,16.305458092367854,74.21228942028988,117.51020235707122,0.0
cellular,upload,2,False,2948,2625,12.247914626429703,3.5795240535533392,0.8950471050280832,17.037884018148322,75.14417013232513,118.7206624830393,0.0
cellular,upload,3,False,2404,1652,11.405989289717853,3.4101093528453785,1.0204637842556425,16.67693011624929,76.69545974741865,119.82575613816059,0.0
cellular,upload,4,False,2390,2434,11.826160247856821,3.659015699784605,1.01543938387819,17.033229760136965,75.30811408674624,117.54498368200836,0.0
cellular,upload,5,False,3932,2862,11.580094665202369,3.4872501068355577,0.9396445447063552,17.599055009625655,77.60219274226047,118.25051424936385,0.0
cellular,upload,6,False,8031,6914,11.04890147230248,3.468143844747407,0.9268911551893014,16.40672016571854,79.54670384615386,123.37157434620171,0.0
cellular,upload,7,False,15511,14622,10.461422660879983,3.214228770272821,0.8739058942664581,15.94135199471463,78.65950391064702,123.99950199896828,0.0
cellular,upload,8,False,17515,13194,9.847196188700785,2.93941548901975,0.7535111783242785,15.239008625746214,79.07334365661418,125.85261809045222,0.0
cellular,upload,9,False,20223,15851,9.133946320851615,2.7075848017088995,0.702030756015461,15.072465281967922,79.39040616172923,126.84579954498244,0.0
cellular,upload,10,False,20133,14520,8.988013385572431,2.7224900979693696,0.6812605797317557,14.681359110499832,80.00935786548818,126.82027797098586,0.0
cellular,upload,11,False,19911,15004,8.334303484357484,2.4396534350569214,0.6200872187801031,14.114829026684918,79.81521008963693,125.53796358065004,0.0
cellular,upload,12,False,18822,13636,8.28193843202191,2.3406829156232054,0.5695399070515899,13.829474262494545,79.38174065450659,124.86581770362893,0.0
cellular,upload,13,False,18027,13721,8.660210720126587,2.587005733133803,0.6957130962430089,14.569286708536284,79.46931207049099,125.101040776699,0.0
