province,quarter,year,quarter,avg_d_mbps,avg_u_mbps,avg_lat_ms_wt,total_tests,n_tiles,is_reliable,region,internet_tier,pop_2024,gdp_per_capita_thb_2021,density_per_km2
Sarawak,2024-Q3,2024,3,57.82123320231166,27.70296484888836,110.66642318483242,23525,22,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2024-Q3,2024,3,157.62000396603952,81.79598874121824,29.01413242958083,31283,65,True,Central,2,7363400,1097869.12,909
Terengganu,2024-Q3,2024,3,128.41503693669574,53.314141303924025,23.869088328075712,317,9,True,East Coast,3,1232100,653312.32,95
Johor,2024-Q4,2024,4,132.53108289490058,60.39331138772303,36.42522138084632,6737,44,True,Southern,3,4186300,771125.44,218
Kedah,2024-Q4,2024,4,128.86150847066338,57.07494849705181,23.306128254580525,1037,16,True,Northern,4,2217500,498386.88,233
Kelantan,2024-Q4,2024,4,135.6080665897734,57.066414767011935,34.65243650793649,126,8,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2024-Q4,2024,4,119.31980375748006,61.22788958804028,43.24281747822901,84675,52,True,Central,1,2067500,2352939.2,8508
Malacca,2024-Q4,2024,4,47.265728544253065,20.143452184116143,58.807250169491525,1479,22,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2024-Q4,2024,4,134.40063288478544,52.91055445763903,52.35551221122112,1517,18,True,Central,2,1240100,940668.16,185
Pahang,2024-Q4,2024,4,126.04380299760186,55.33034689438231,40.99299074074074,216,14,True,East Coast,3,1668200,873358.72,46
Penang,2024-Q4,2024,4,174.12726274035936,88.88765742809896,46.20933891992551,11279,39,True,Northern,2,1800400,1261809.92,1718
Perak,2024-Q4,2024,4,144.49052244732678,54.094769481550976,27.12614122137405,1048,20,True,Northern,3,2569600,725960.64,122
Putrajaya,2024-Q4,2024,4,136.72523457526225,64.15390685186418,26.567714802579832,6358,4,True,Central,1,120300,2352939.2,2455
Sabah,2024-Q4,2024,4,24.55294659570805,19.291513827345515,62.1602574340594,17857,14,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2024-Q4,2024,4,68.35186290947874,37.66990204034414,86.45159797578629,15612,22,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2024-Q4,2024,4,122.67645108886096,53.54734912295242,29.49453568550193,33506,69,True,Central,2,7363400,1097869.12,909
Terengganu,2024-Q4,2024,4,91.78395766188152,44.59978296454781,34.71344202898551,138,7,True,East Coast,3,1232100,653312.32,95
Johor,2025-Q1,2025,1,184.14372840665655,114.71120914348752,62.09231872199495,15400,39,True,Southern,3,4186300,771125.44,218
Kedah,2025-Q1,2025,1,115.6384119560944,45.184459619535325,25.917190856313496,2756,15,True,Northern,4,2217500,498386.88,233
Kelantan,2025-Q1,2025,1,38.76673040894365,35.45134549932323,18.728964285714284,308,7,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2025-Q1,2025,1,104.21227980782834,53.25040463813159,43.25503137695453,153164,56,True,Central,1,2067500,2352939.2,8508
Malacca,2025-Q1,2025,1,89.68743398163535,41.3238848544592,19.970203987730063,1306,18,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2025-Q1,2025,1,121.243695552081,46.29632021948629,19.33077534374271,4291,19,True,Central,2,1240100,940668.16,185
Penang,2025-Q1,2025,1,126.43270537790782,72.71670377651449,24.442134631891705,15149,39,True,Northern,2,1800400,1261809.92,1718
Perak,2025-Q1,2025,1,150.81148871303188,52.70718993910748,17.927048376693186,4651,28,True,Northern,3,2569600,725960.64,122
Putrajaya,2025-Q1,2025,1,162.0616938642233,67.49464887658303,30.319461581541223,8929,5,True,Central,1,120300,2352939.2,2455
Sabah,2025-Q1,2025,1,45.54670085144104,23.92254907477692,75.79994513999547,8787,16,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2025-Q1,2025,1,91.61195035297744,42.20330099678083,42.63785990488004,29023,21,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2025-Q1,2025,1,146.58219654490628,62.74618982544532,24.890917397082102,70748,79,True,Central,2,7363400,1097869.12,909
Terengganu,2025-Q1,2025,1,104.78335847351538,59.16742549063342,18.495380116959065,171,4,True,East Coast,3,1232100,653312.32,95
Johor,2025-Q2,2025,2,116.0945603791198,52.7247976321576,51.84954160970606,11709,41,True,Southern,3,4186300,771125.44,218
Kedah,2025-Q2,2025,2,91.40568484676729,33.825020703528565,49.33650745697896,2617,14,True,Northern,4,2217500,498386.88,233
Kelantan,2025-Q2,2025,2,95.78416652054024,61.24923390647334,16.78645045045045,222,5,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2025-Q2,2025,2,122.00305496352804,62.71907569070687,31.289996995736857,104890,46,True,Central,1,2067500,2352939.2,8508
Malacca,2025-Q2,2025,2,120.97327927546868,51.34624623911159,24.330669921875,1537,16,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2025-Q2,2025,2,120.35988798701432,53.4569590008129,27.0535822147651,2384,17,True,Central,2,1240100,940668.16,185
Pahang,2025-Q2,2025,2,188.88254209126757,72.72534241059205,18.45026178010471,192,13,True,East Coast,3,1668200,873358.72,46
Penang,2025-Q2,2025,2,137.8014438480721,82.71738961602772,24.366564516129035,10794,48,True,Northern,2,1800400,1261809.92,1718
Perak,2025-Q2,2025,2,127.22972800345582,54.46565428811534,24.334968046951413,3068,24,True,Northern,3,2569600,725960.64,122
Putrajaya,2025-Q2,2025,2,129.53055003711037,65.99910152823884,25.918289522189134,7056,5,True,Central,1,120300,2352939.2,2455
Sabah,2025-Q2,2025,2,71.87969486182062,32.07575631480063,77.44322974676291,8728,18,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2025-Q2,2025,2,69.49368862578453,26.829995445455964,51.36607228629175,33662,15,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2025-Q2,2025,2,134.19913048740642,62.94146957308026,24.958898324430454,43819,73,True,Central,2,7363400,1097869.12,909
Terengganu,2025-Q2,2025,2,28.17498705473399,15.36636936608257,26.457459016393443,183,5,True,East Coast,3,1232100,653312.32,95
Johor,2025-Q3,2025,3,122.19236693604056,60.69187682849114,35.88588427561837,14722,37,True,Southern,3,4186300,771125.44,218
Kedah,2025-Q3,2025,3,145.34282947486696,67.8075005589523,22.848485627177705,2296,13,True,Northern,4,2217500,498386.88,233
Kelantan,2025-Q3,2025,3,135.77838418385076,65.42299914345455,21.5846341991342,463,4,True,East Coast,4,1888500,329456.96,125
Kuala Lumpur,2025-Q3,2025,3,123.09126021685472,60.90873496218772,28.01980400460193,122604,47,True,Central,1,2067500,2352939.2,8508
Malacca,2025-Q3,2025,3,124.8945925065212,55.04547851127506,23.450275480059084,2708,18,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2025-Q3,2025,3,134.1378542596553,56.55011103890562,33.51260092628328,2592,15,True,Central,2,1240100,940668.16,185
Pahang,2025-Q3,2025,3,137.11037558695654,59.960792156156586,34.40791406249999,256,7,True,East Coast,3,1668200,873358.72,46
Penang,2025-Q3,2025,3,137.58389757810968,81.60573315238554,26.455000064110795,15605,39,True,Northern,2,1800400,1261809.92,1718
Perak,2025-Q3,2025,3,136.20089280956944,56.48891753216541,27.80576524530032,4364,26,True,Northern,3,2569600,725960.64,122
Putrajaya,2025-Q3,2025,3,129.4378205233973,62.69559349804692,27.97715259108186,10800,5,True,Central,1,120300,2352939.2,2455
Sabah,2025-Q3,2025,3,68.66869050373093,32.03429740704359,79.30247804610319,12755,22,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2025-Q3,2025,3,73.58531523495927,29.48897503522461,56.30437856041542,24652,21,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2025-Q3,2025,3,131.66838004408942,66.21303647127122,24.3428232874952,54485,78,True,Central,2,7363400,1097869.12,909
Johor,2025-Q4,2025,4,127.05538620672192,59.858297608439294,25.41483035440713,9797,44,True,Southern,3,4186300,771125.44,218
Kedah,2025-Q4,2025,4,135.26638493467328,48.6670267067147,24.49999809523809,1577,14,True,Northern,4,2217500,498386.88,233
Kuala Lumpur,2025-Q4,2025,4,138.3451117322496,74.22788734118747,27.39838898233226,71970,50,True,Central,1,2067500,2352939.2,8508
Malacca,2025-Q4,2025,4,132.56741254415005,51.3704326753346,19.921865433442157,2758,21,True,Southern,2,1047100,943118.72,629
Negeri Sembilan,2025-Q4,2025,4,128.66769418721844,53.71957165827441,23.94631467391305,1840,16,True,Central,2,1240100,940668.16,185
Pahang,2025-Q4,2025,4,98.0275219472838,51.11180272334241,52.10127215189873,316,10,True,East Coast,3,1668200,873358.72,46
Penang,2025-Q4,2025,4,150.12706897249805,94.17598705489964,27.97866506182296,9146,39,True,Northern,2,1800400,1261809.92,1718
Perak,2025-Q4,2025,4,141.3535220929291,58.05000972474843,28.81975624461672,3484,28,True,Northern,3,2569600,725960.64,122
Putrajaya,2025-Q4,2025,4,127.34477842954824,64.333019447339,29.83388163049232,9447,3,True,Central,1,120300,2352939.2,2455
Sabah,2025-Q4,2025,4,75.91050533618996,41.64261728998062,80.42117997111222,10387,16,True,Borneo / East Malaysia,4,3742200,633355.84,51
Sarawak,2025-Q4,2025,4,96.0245060485168,47.263223658067,57.57396832937445,10112,17,True,Borneo / East Malaysia,1,2518100,1394765.44,20
Selangor,2025-Q4,2025,4,135.54852670841746,66.96735942555804,27.90493720324708,45710,78,True,Central,2,7363400,1097869.12,909
